#KeystrokeID,Time,IsKeyDown,Key
644,688.7494509,0,KEY_J
645,688.818814,1,KEY_J
646,688.8656981,0,KEY_U
647,688.9341068,1,KEY_U
648,688.9497381,0,KEY_S
649,689.0337054,1,KEY_S
650,689.1329469,0,KEY_T
651,689.2020677,1,KEY_T
652,689.3583192,0,SPACE
653,689.4370069,1,SPACE
654,689.5932654,0,KEY_L
655,689.6083585,0,KEY_K
656,689.6093586,0,KEY_D
657,689.6166531,0,KEY_A
658,689.6646514,1,KEY_L
659,689.6722459,1,KEY_K
660,689.6884469,0,KEY_J
661,689.712726,1,KEY_A
662,689.7591401,1,KEY_J
663,689.7591401,0,KEY_K
664,689.7926377,1,KEY_D
665,689.8203264,1,KEY_K
666,690.3046568,0,SPACE
667,690.3852043,1,SPACE
668,690.6039716,0,BACK
669,690.6520839,1,BACK
670,690.7145876,0,KEY_T
671,690.8016405,1,KEY_T
672,690.8797543,0,KEY_Y
673,690.9513893,0,KEY_P
674,690.9689254,1,KEY_Y
675,690.9999502,0,KEY_I
676,691.0525163,1,KEY_P
677,691.0837708,0,KEY_N
678,691.1126376,1,KEY_I
679,691.1209412,0,KEY_G
680,691.1692244,1,KEY_N
681,691.2004756,1,KEY_G
682,691.216104,0,SPACE
683,691.3020487,1,SPACE
684,691.3645515,0,KEY_W
685,691.4344824,0,KEY_O
686,691.456714,1,KEY_W
687,691.4802397,0,KEY_M
688,691.5128112,1,KEY_O
689,691.5511976,1,KEY_M
690,691.5680258,0,KEY_S
691,691.5848386,0,KEY_D
692,691.6351666,1,KEY_D
693,691.6351666,1,KEY_S
694,691.916446,0,BACK
695,691.969626,1,BACK
696,692.1102613,0,KEY_S
697,692.1836788,0,KEY_O
698,692.2166271,1,KEY_S
699,692.2679054,0,KEY_M
700,692.2962448,1,KEY_O
701,692.3353348,0,KEY_E
702,692.3604208,1,KEY_M
703,692.4027298,1,KEY_E
704,692.54336,0,KEY_T
705,692.5855359,0,KEY_H
706,692.6247687,1,KEY_T
707,692.6518904,0,KEY_I
708,692.6639483,1,KEY_H
709,692.7329167,1,KEY_I
710,692.7485353,0,KEY_G
711,692.7485353,0,KEY_N
712,692.8353054,1,KEY_N
713,692.8353054,1,KEY_G
714,692.8665687,0,SPACE
715,692.9504095,1,SPACE
716,692.9816637,0,KEY_R
717,693.0527188,0,KEY_A
718,693.080057,1,KEY_R
719,693.1128667,0,KEY_N
720,693.1519383,1,KEY_A
721,693.1852624,1,KEY_N
722,693.233778,0,KEY_D
723,693.3335212,1,KEY_D
724,693.3491526,0,KEY_O
725,693.387324,0,KEY_M
726,693.4246565,1,KEY_O
727,693.5010649,1,KEY_M
728,693.5308315,0,SPACE
729,693.6018631,1,SPACE
730,693.7268679,0,KEY_A
731,693.8318699,1,KEY_A
732,693.9569451,0,SPACE
733,694.0499,1,SPACE
734,694.1176105,0,KEY_L
735,694.1176105,0,KEY_K
736,694.1527174,1,KEY_L
737,694.1607228,1,KEY_K
738,694.2478352,0,KEY_F
739,694.2806464,0,KEY_S
740,694.3123996,1,KEY_S
741,694.3349321,1,KEY_F
742,694.3505596,0,KEY_G
743,694.4033263,1,KEY_G
744,694.4815706,0,KEY_L
745,694.4815706,0,KEY_K
746,694.5213763,1,KEY_L
747,694.5526353,1,KEY_K
748,694.6620119,0,KEY_A
749,694.763738,0,KEY_D
750,694.7926332,1,KEY_A
751,694.8176141,0,KEY_K
752,694.8327067,0,KEY_L
753,694.9004708,1,KEY_L
754,694.9161016,0,KEY_G
755,694.9285785,1,KEY_D
756,694.9295764,1,KEY_K
757,694.9305786,0,KEY_J
758,694.9846675,0,KEY_K
759,695.0086487,0,KEY_L
760,695.0371741,0,SPACE
761,695.0486874,1,KEY_L
762,695.071056,1,KEY_G
763,695.071056,1,KEY_K
764,695.0976697,1,KEY_J
765,695.1132954,1,SPACE
766,705.1166427,0,LSHIFT
767,705.2446982,0,KEY_O
768,705.3286208,1,KEY_O
769,705.5044213,1,LSHIFT
770,705.5647575,0,BACK
771,705.6471406,1,BACK
772,705.7883362,0,LSHIFT
773,705.8216618,0,KEY_I
774,705.9125885,1,KEY_I
775,706.0403328,1,LSHIFT
776,706.0961215,0,KEY_N
777,706.1701756,1,KEY_N
778,706.2014356,0,SPACE
779,706.2720264,1,SPACE
780,706.3357124,0,KEY_T
781,706.3999624,0,KEY_H
782,706.4325877,1,KEY_T
783,706.4794678,1,KEY_H
784,706.4951028,0,KEY_E
785,706.5812253,0,SPACE
786,706.5998026,1,KEY_E
787,706.6844729,1,SPACE
788,708.6030621,0,KEY_T
789,708.6966331,1,KEY_T
790,708.7041353,0,KEY_H
791,708.7640637,1,KEY_H
792,708.7953125,0,KEY_R
793,708.8636225,0,KEY_I
794,708.8887064,1,KEY_R
795,708.9474071,1,KEY_I
796,709.0240727,0,KEY_D
797,709.126836,1,KEY_D
798,709.1847269,0,SPACE
799,709.264594,1,SPACE
800,710.084309,0,BACK
801,710.1491811,1,BACK
802,710.2381813,0,BACK
803,710.3157747,1,BACK
804,710.3782793,0,BACK
805,710.4634277,1,BACK
806,710.5259392,0,BACK
807,710.6139252,1,BACK
808,710.7131244,0,KEY_I
809,710.7815023,0,KEY_R
810,710.8003524,1,KEY_I
811,710.8312127,1,KEY_R
812,710.8886306,0,KEY_D
813,710.9651633,1,KEY_D
814,710.9921244,0,SPACE
815,711.0672121,1,SPACE
816,711.1201845,0,KEY_S
817,711.1998958,1,KEY_S
818,711.2936503,0,KEY_E
819,711.3650523,1,KEY_E
820,711.4588101,0,KEY_S
821,711.51564,1,KEY_S
822,711.5937723,0,KEY_S
823,711.6806163,1,KEY_S
824,711.696221,0,KEY_I
825,711.7446344,0,KEY_O
826,711.7920832,1,KEY_I
