Time,X,Y,Type
3907.487,1067,147, 0
3907.495,1083,147, 0
3907.503,1126,147, 0
3907.511,1138,147, 0
3907.519,1146,147, 0
3907.527,1158,147, 0
3907.535,1159,147, 0
3907.839,1159,147, 0
3907.855,1159,147, 0
3907.863,1158,147, 0
3907.871,1158,147, 0
3907.879,1157,147, 0
3907.887,1156,147, 0
3907.895,1156,148, 0
3907.903,1153,149, 0
3907.911,1151,149, 0
3907.919,1148,149, 0
3907.927,1147,150, 0
3907.935,1145,150, 0
3907.943,1143,151, 0
3907.951,1142,151, 0
3907.959,1141,152, 0
3907.967,1141,152, 0
3907.983,1139,152, 0
3907.999,1139,152, 0
3908.015,1138,152, 0
3908.023,1138,152, 0
3908.047,1137,152, 0
3908.071,1137,152, 0
3908.094,1136,152, 0
3908.111,1135,152, 0
3908.119,1135,152, 0
3908.143,1134,152, 0
3908.151,1133,152, 0
3908.159,1133,152, 0
3908.167,1131,152, 0
3908.174,1130,152, 0
3908.182,1128,153, 0
3908.191,1127,153, 0
3908.198,1127,153, 0
3908.206,1125,153, 0
3908.214,1124,153, 0
3908.222,1122,154, 0
3908.23,1121,154, 0
3908.238,1120,154, 0
3908.246,1120,155, 0
3908.262,1119,155, 0
3908.502,1118,155, 0
3908.518,1118,155, 0
3908.566,1118,155, 0
3908.574,1118,156, 0
3908.582,1117,156, 0
3908.59,1117,156, 0
3908.606,1116,157, 0
3908.614,1116,158, 0
3908.638,1115,158, 0
3908.806,1115,158, 0
3908.814,1114,159, 0
3908.822,1114,159, 0
3908.83,1113,160, 0
3908.838,1113,160, 0
3908.846,1112,161, 0
3908.854,1111,162, 0
3908.862,1111,162, 0
3908.87,1110,162, 0
3908.878,1110,163, 0
3908.902,1110,163, 0
3908.926,1110,163, 0
3908.934,1109,163, 0
3909.11,1109,164, 0
3909.134,1109,165, 0
3909.142,1108,165, 0
3909.15,1108,166, 0
3909.166,1108,166, 0
3909.182,1107,166, 0
3909.19,1107,167, 0
3909.214,1106,167, 0
3909.238,1106,168, 0
3909.246,1106,169, 0
3909.254,1105,169, 0
3909.262,1105,169, 0
3909.286,1105,170, 0
3909.294,1105,170, 0
3909.302,1105,170, 0
3909.31,1104,171, 0
3909.318,1104,171, 0
3909.326,1104,171, 0
3909.334,1104,172, 0
3909.35,1103,173, 0
3909.358,1103,173, 0
3909.366,1102,174, 0
3909.374,1102,175, 0
3909.382,1101,176, 0
3909.39,1101,177, 0
3909.398,1100,177, 0
3909.406,1100,178, 0
3909.414,1099,179, 0
3909.438,1099,179, 0
3909.518,1099,179, 0
3909.798,1098,180, 0
3909.806,1097,181, 0
3909.814,1096,182, 0
3909.822,1095,183, 0
3909.83,1094,184, 0
3909.838,1093,186, 0
3909.846,1092,186, 0
3909.854,1091,187, 0
3909.862,1090,189, 0
3909.87,1089,189, 0
3909.878,1087,191, 0
3909.886,1087,191, 0
3909.894,1086,192, 0
3909.902,1085,192, 0
3909.91,1085,193, 0
3909.918,1084,194, 0
3909.926,1084,195, 0
3909.934,1083,195, 0
3909.942,1082,197, 0
3909.95,1081,198, 0
3909.958,1081,199, 0
3909.966,1080,200, 0
3909.974,1079,200, 0
3909.982,1079,201, 0
3909.998,1078,202, 0
3910.006,1078,202, 0
3910.022,1078,203, 0
3910.03,1078,203, 0
3910.038,1077,204, 0
3910.046,1077,204, 0
3910.062,1076,206, 0
3910.07,1076,206, 0
3910.078,1076,208, 0
3910.086,1075,208, 0
3910.094,1075,209, 0
3910.101,1075,211, 0
3910.109,1074,212, 0
3910.117,1073,213, 0
3910.125,1073,214, 0
3910.134,1073,215, 0
3910.141,1072,215, 0
3910.157,1072,216, 0
3912.093,1071,216, 0
3912.101,1062,218, 0
3912.109,1058,218, 0
3912.117,1043,220, 0
3912.125,1037,220, 0
3912.133,1027,220, 0
3912.141,995,220, 0
3912.149,981,220, 0
3912.157,941,220, 0
3912.165,926,219, 0
3912.173,910,219, 0
3912.181,850,217, 0
3912.189,828,217, 0
3912.197,763,217, 0
3912.205,744,217, 0
3912.213,725,217, 0
3912.221,676,217, 0
3912.229,662,217, 0
3912.237,630,217, 0
3912.245,619,217, 0
3912.253,608,217, 0
3912.261,582,217, 0
3912.269,574,217, 0
3912.277,554,217, 0
3912.285,546,217, 0
3912.293,538,217, 0
3912.301,511,219, 0
3912.309,501,220, 0
3912.317,476,221, 0
3912.325,468,222, 0
3912.333,461,223, 0
3912.341,445,224, 0
3912.349,438,225, 0
3912.357,419,227, 0
3912.365,411,227, 0
3912.373,403,228, 0
3912.381,383,229, 0
3912.389,373,229, 0
3912.397,351,230, 0
3912.405,341,230, 0
3912.413,333,231, 0
3912.421,319,232, 0
3912.429,312,232, 0
3912.437,306,233, 0
3912.445,297,233, 0
3912.453,293,233, 0
3912.461,285,233, 0
3912.469,281,233, 0
3912.477,270,233, 0
3912.485,266,233, 0
3912.493,260,233, 0
3912.501,249,233, 0
3912.509,245,234, 0
3912.517,243,234, 0
3912.525,240,235, 0
3912.533,240,235, 0
3912.541,239,235, 0
3912.549,238,235, 0
3912.565,237,235, 0
3912.581,237,235, 0
3912.597,236,235, 0
3912.829,236,235, 0
3912.837,243,235, 0
3912.845,255,235, 0
3912.853,263,235, 0
3912.861,293,235, 0
3912.869,306,235, 0
3912.877,320,235, 0
3912.885,365,239, 0
3912.893,379,239, 0
3912.901,394,240, 0
3912.909,434,240, 0
3912.917,449,240, 0
3912.925,479,240, 0
3912.933,489,240, 0
3912.941,508,240, 0
3912.949,514,240, 0
3912.957,518,240, 0
3912.965,525,240, 0
3912.973,527,240, 0
3912.981,528,240, 0
3912.989,531,240, 0
3912.997,531,240, 0
3913.005,532,240, 0
3913.013,532,240, 0
3913.085,532,240, 1
3913.205,532,240, 2
3913.325,534,240, 0
3913.341,535,239, 0
3913.349,536,239, 0
3913.357,537,238, 0
3913.365,539,237, 0
3913.373,540,237, 0
3913.38,542,236, 0
3913.388,547,235, 0
3913.397,549,235, 0
3913.404,551,235, 0
3913.413,559,234, 0
3913.42,564,233, 0
3913.428,578,232, 0
3913.436,587,231, 0
3913.444,595,231, 0
3913.452,619,228, 0
3913.46,629,227, 0
3913.468,654,223, 0
3913.476,663,222, 0
3913.484,673,221, 0
3913.492,694,217, 0
3913.5,702,216, 0
3913.508,720,211, 0
3913.517,727,210, 0
3913.524,732,208, 0
3913.532,744,204, 0
3913.54,749,203, 0
3913.548,759,198, 0
3913.556,762,197, 0
3913.564,766,194, 0
3913.572,773,190, 0
3913.58,775,188, 0
3913.588,781,184, 0
3913.596,782,182, 0
3913.604,784,181, 0
3913.612,789,177, 0
3913.62,790,176, 0
3913.628,794,172, 0
3913.636,796,171, 0
3913.644,796,170, 0
3913.652,798,168, 0
3913.66,799,167, 0
3913.668,800,166, 0
3913.676,801,165, 0
3913.684,801,165, 0
3913.692,801,164, 0
3913.7,801,163, 0
3913.708,801,163, 0
3913.724,801,162, 0
3913.788,801,162, 0
3913.948,801,162, 1
3914.068,801,162, 2
3914.436,804,162, 0
3914.444,805,162, 0
3914.452,810,162, 0
3914.46,813,162, 0
3914.468,823,162, 0
3914.476,830,162, 0
3914.484,846,162, 0
3914.492,855,162, 0
3914.5,864,161, 0
3914.508,891,159, 0
3914.516,903,159, 0
3914.524,914,158, 0
3914.532,946,155, 0
3914.54,958,155, 0
3914.548,987,154, 0
3914.556,996,154, 0
3914.564,1018,152, 0
3914.572,1026,151, 0
3914.58,1033,151, 0
3914.588,1044,151, 0
3914.596,1047,151, 0
3914.604,1048,151, 0
3914.956,1048,151, 0
3914.964,1047,151, 0
3914.972,1047,151, 0
3914.98,1046,151, 0
3914.988,1044,151, 0
3914.997,1044,151, 0
3915.004,1043,151, 0
3915.028,1042,151, 0
3915.148,1042,151, 1
3915.212,1042,151, 2
3915.236,1041,151, 0
3915.244,1041,151, 0
3915.412,1040,151, 0
3915.46,1040,151, 0
3915.476,1039,151, 0
3915.5,1039,151, 0
3915.564,1038,151, 0
3915.588,1037,151, 0
3915.884,1037,151, 0
3915.9,1037,152, 0
3915.924,1036,152, 0
3915.932,1036,153, 0
3915.94,1036,153, 0
3915.948,1036,154, 0
3915.956,1036,154, 0
3915.964,1035,155, 0
3915.972,1035,156, 0
3915.98,1035,157, 0
3915.988,1035,157, 0
3915.996,1035,158, 0
3916.004,1034,159, 0
3916.012,1034,159, 0
3916.02,1034,160, 0
3916.036,1034,161, 0
3916.044,1034,161, 0
3916.06,1034,162, 0
3916.26,1034,163, 0
3916.267,1034,163, 0
3916.284,1034,164, 0
3916.436,1034,164, 0
3916.444,1034,165, 0
3916.46,1034,165, 0
3916.468,1034,167, 0
3916.483,1034,167, 0
3916.491,1036,169, 0
3916.499,1038,169, 0
3916.507,1046,170, 0
3916.515,1052,171, 0
3916.523,1074,172, 0
3916.531,1086,172, 0
3916.539,1099,172, 0
3916.547,1141,172, 0
3916.555,1161,172, 0
3916.563,1223,172, 0
3916.571,1240,172, 0
3916.579,1255,171, 0
3916.587,1291,166, 0
3916.595,1303,165, 0
3916.603,1330,163, 0
3916.611,1338,162, 0
3916.619,1346,161, 0
3916.627,1361,159, 0
3916.635,1368,158, 0
3916.643,1379,158, 0
3916.651,1383,158, 0
3916.659,1385,158, 0
3916.667,1388,157, 0
3916.675,1389,156, 0
3916.683,1389,156, 0
3916.707,1389,155, 0
3916.715,1389,155, 0
3916.723,1389,154, 0
3916.795,1389,154, 0
3916.811,1388,154, 0
3916.827,1388,154, 0
3916.835,1387,154, 0
3916.843,1385,153, 0
3916.851,1385,153, 0
3916.875,1384,153, 0
3916.963,1384,153, 1
3917.059,1384,153, 2
3917.291,1384,153, 0
3917.299,1383,153, 0
3917.307,1383,153, 0
3917.315,1382,153, 0
3917.331,1382,153, 0
3917.339,1381,153, 0
3917.355,1381,153, 0
3917.363,1380,153, 0
3917.387,1380,153, 0
3917.395,1379,153, 0
3917.411,1379,153, 0
3917.419,1377,153, 0
3917.427,1377,153, 0
3917.435,1376,153, 0
3917.443,1375,153, 0
3917.451,1373,153, 0
3917.459,1372,153, 0
3917.467,1372,153, 0
3917.475,1371,153, 0
3917.499,1371,153, 0
3917.579,1370,153, 0
3917.595,1370,153, 0
3917.603,1369,154, 0
3917.619,1368,154, 0
3917.635,1368,155, 0
3917.651,1367,155, 0
3917.659,1367,155, 0
3917.675,1366,156, 0
3917.683,1366,156, 0
3917.691,1365,156, 0
3917.699,1365,156, 0
3917.715,1364,156, 0
3917.723,1363,157, 0
3917.731,1363,157, 0
3917.739,1362,157, 0
3917.747,1362,158, 0
3917.755,1362,158, 0
3917.763,1361,159, 0
3917.779,1361,159, 0
3917.803,1360,159, 0
3917.811,1359,159, 0
3917.819,1359,159, 0
3917.835,1358,159, 0
3917.843,1358,159, 0
3917.859,1357,159, 0
3917.867,1357,159, 0
3917.875,1356,159, 0
3917.883,1355,159, 0
3917.891,1355,159, 0
3917.899,1354,159, 0
3917.915,1354,159, 0
3917.923,1353,159, 0
3917.955,1353,159, 0
3918.107,1353,159, 0
3918.115,1357,159, 0
3918.123,1359,159, 0
3918.131,1363,159, 0
3918.139,1376,159, 0
3918.146,1384,159, 0
3918.155,1394,160, 0
3918.163,1420,160, 0
3918.17,1432,160, 0
3918.178,1466,160, 0
3918.186,1478,160, 0
3918.194,1512,160, 0
3918.202,1525,160, 0
3918.21,1537,159, 0
3918.218,1569,159, 0
3918.226,1583,157, 0
3918.234,1595,157, 0
3918.242,1627,156, 0
3918.25,1640,155, 0
3918.258,1673,152, 0
3918.266,1685,151, 0
3918.274,1710,147, 0
3918.282,1718,146, 0
3918.29,1726,145, 0
3918.298,1740,141, 0
3918.306,1744,140, 0
3918.314,1747,140, 0
3918.322,1754,138, 0
3918.33,1756,137, 0
3918.338,1757,136, 0
3918.346,1758,136, 0
3918.882,1758,136, 0
3918.89,1757,136, 0
3918.938,1757,136, 0
3919.018,1756,136, 0
3919.066,1756,136, 0
3919.13,1755,136, 0
3919.426,1755,136, 0
3919.546,1754,136, 0
3919.578,1753,136, 0
3919.594,1753,136, 0
3919.674,1752,136, 0
3919.714,1752,136, 0
3919.874,1751,136, 0
3919.89,1751,136, 0
3919.906,1750,136, 0
3919.946,1749,136, 0
3920.082,1749,136, 0
3920.106,1748,136, 0
3920.122,1748,136, 0
3920.154,1747,136, 0
3920.226,1747,136, 0
3920.25,1746,136, 0
3920.29,1745,136, 0
3920.954,1745,136, 1
3921.034,1745,136, 2
3921.474,1745,137, 0
3921.482,1745,137, 0
3921.49,1744,137, 0
3921.498,1744,137, 0
3921.506,1743,137, 0
3921.522,1743,137, 0
3921.53,1742,137, 0
3921.538,1741,138, 0
3921.546,1737,138, 0
3921.554,1735,138, 0
3921.562,1732,138, 0
3921.57,1726,138, 0
3921.578,1723,138, 0
3921.586,1715,138, 0
3921.594,1712,138, 0
3921.602,1709,138, 0
3921.61,1700,138, 0
3921.618,1695,138, 0
3921.626,1688,138, 0
3921.634,1667,137, 0
3921.642,1656,135, 0
3921.65,1628,132, 0
3921.658,1616,131, 0
3921.666,1605,131, 0
3921.674,1585,131, 0
3921.682,1578,130, 0
3921.69,1567,130, 0
3921.698,1565,130, 0
3921.706,1563,130, 0
3921.714,1560,130, 0
3921.722,1559,129, 0
3921.73,1557,129, 0
3921.738,1557,129, 0
3921.746,1556,129, 0
3921.754,1555,128, 0
3921.762,1554,128, 0
3921.77,1554,128, 0
3921.778,1553,128, 0
3921.874,1553,128, 0
3921.882,1551,128, 0
3921.89,1547,128, 0
3921.898,1544,129, 0
3921.906,1541,130, 0
3921.914,1534,132, 0
3921.922,1530,133, 0
3921.93,1523,136, 0
3921.938,1521,136, 0
3921.946,1519,137, 0
3921.953,1517,138, 0
3922.01,1517,138, 1
3922.114,1516,138, 0
3922.122,1516,138, 0
3922.122,1516,138, 2
3922.137,1515,138, 0
3922.153,1514,138, 0
3922.441,1515,138, 0
3922.449,1517,138, 0
3922.457,1521,137, 0
3922.465,1523,137, 0
3922.473,1528,135, 0
3922.481,1531,135, 0
3922.489,1534,135, 0
3922.497,1544,134, 0
3922.505,1549,134, 0
3922.513,1563,134, 0
3922.521,1569,134, 0
3922.529,1573,134, 0
3922.537,1585,133, 0
3922.545,1588,133, 0
3922.553,1592,133, 0
3922.561,1603,133, 0
3922.569,1608,133, 0
3922.577,1619,133, 0
3922.585,1623,133, 0
3922.593,1631,133, 0
3922.601,1634,134, 0
3922.609,1636,134, 0
3922.617,1640,134, 0
3922.625,1641,134, 0
3922.633,1642,134, 0
3922.641,1644,134, 0
3922.649,1644,134, 0
3922.657,1645,135, 0
3922.665,1646,135, 0
3922.673,1646,136, 0
3922.681,1648,136, 0
3922.689,1648,136, 0
3922.697,1650,137, 0
3922.713,1650,137, 0
3924.593,1652,137, 0
3924.601,1656,137, 0
3924.609,1659,137, 0
3924.617,1661,136, 0
3924.625,1663,136, 0
3924.633,1664,136, 0
3924.641,1667,134, 0
3924.649,1669,133, 0
3924.657,1672,133, 0
3924.665,1674,132, 0
3924.673,1675,132, 0
3924.681,1678,130, 0
3924.689,1680,130, 0
3924.697,1681,130, 0
3924.705,1684,129, 0
3924.713,1685,128, 0
3924.721,1688,127, 0
3924.729,1688,127, 0
3924.737,1689,127, 0
3924.833,1689,127, 0
3924.841,1690,126, 0
3924.849,1690,126, 0
3924.921,1691,126, 0
3924.929,1695,126, 0
3924.937,1698,127, 0
3924.945,1704,130, 0
3924.953,1707,131, 0
3924.961,1709,131, 0
3924.969,1711,131, 0
3924.977,1711,131, 0
3924.985,1714,132, 0
3924.993,1716,133, 0
3925.001,1721,135, 0
3925.009,1724,136, 0
3925.017,1726,136, 0
3925.025,1732,138, 0
3925.033,1735,138, 0
3925.041,1744,140, 0
3925.049,1748,141, 0
3925.057,1751,143, 0
3925.065,1761,145, 0
3925.073,1763,146, 0
3925.081,1767,150, 0
3925.089,1768,150, 0
3925.097,1768,151, 0
3925.105,1768,151, 0
3925.113,1768,152, 0
3925.177,1769,152, 0
3925.281,1770,152, 0
3925.289,1770,152, 0
3925.297,1771,152, 0
3925.305,1771,151, 0
3925.313,1771,150, 0
3925.321,1771,149, 0
3925.328,1771,149, 0
3925.344,1772,148, 0
3925.369,1772,148, 0
3925.376,1773,147, 0
3925.393,1774,147, 0
3925.401,1774,147, 0
3925.408,1774,146, 0
3925.416,1774,146, 0
3925.432,1774,145, 0
3925.448,1774,144, 0
3925.456,1774,143, 0
3925.464,1774,138, 0
3925.472,1774,135, 0
3925.48,1773,131, 0
3925.488,1771,124, 0
3925.496,1770,122, 0
3925.504,1769,120, 0
3925.512,1768,114, 0
3925.52,1766,110, 0
3925.528,1759,98, 0
3925.536,1755,93, 0
3925.544,1741,79, 0
3925.552,1736,74, 0
3925.56,1731,70, 0
3925.568,1724,61, 0
3925.578,1721,58, 0
3925.595,1719,54, 0
3925.596,1718,49, 0
3925.6,1717,48, 0
3925.608,1717,47, 0
3925.744,1717,47, 0
3925.752,1721,47, 0
3925.76,1724,47, 0
3925.768,1736,47, 0
3925.776,1742,48, 0
3925.784,1746,48, 0
3925.792,1754,48, 0
3925.8,1756,48, 0
3925.808,1758,48, 0
3925.824,1759,48, 0
3925.84,1759,48, 0
3925.848,1761,48, 0
3925.856,1763,49, 0
3925.864,1766,49, 0
3925.872,1777,49, 0
3925.88,1792,48, 0
3925.888,1802,43, 0
3925.896,1833,21, 0
3925.904,1851,3, 0
3925.912,1874,-25, 0
3925.92,1940,-89, 0
3925.928,1951,-44, 0
3925.936,1951,-48, 0
3925.944,1987,-116, 0
3925.952,1946,-53, 0
3925.96,1975,-117, 0
3925.968,1943,-50, 0
3925.976,1941,-47, 0
3925.984,1971,-120, 0
3925.992,1945,-53, 0
3926,1981,-125, 0
3926.008,1948,-56, 0
3926.016,1950,-56, 0
3926.024,1982,-121, 0
3926.032,1945,-47, 0
3926.04,1973,-107, 0
3926.048,1937,-40, 0
3926.056,1936,-36, 0
3926.064,1957,-85, 0
3926.072,1932,-28, 0
3926.08,1954,-75, 0
3926.088,1935,-29, 0
3926.096,1936,-31, 0
3926.104,1971,-84, 0
3926.112,1943,-33, 0
3926.12,1983,-86, 0
3926.128,1945,-36, 0
3926.136,1945,-33, 0
3926.144,1974,-76, 0
3926.152,1936,-24, 0
3926.16,1933,-22, 0
3926.168,1947,-48, 0
3926.176,1924,-13, 0
3926.184,1934,-28, 0
3926.192,1924,-10, 0
3926.2,1934,-27, 0
3926.208,1924,-9, 0
3926.216,1926,-10, 0
3926.224,1939,-29, 0
3926.232,1925,-12, 0
3926.24,1927,-11, 0
3926.248,1939,-33, 0
3926.256,1927,-13, 0
3926.264,1937,-37, 0
3926.272,1923,-11, 0
3926.28,1931,-30, 0
3926.288,1923,-9, 0
3926.295,1923,-11, 0
3926.304,1932,-27, 0
3926.312,1924,-10, 0
3926.32,1923,-9, 0
3926.328,1930,-23, 0
3926.336,1922,-7, 0
3926.343,1927,-16, 0
3926.351,1922,-6, 0
3926.359,1920,-5, 0
3926.367,1920,-9, 0
3926.375,1919,-3, 0
3926.383,1919,-6, 0
3926.391,1919,-2, 0
3926.399,1917,-2, 0
3926.407,1916,-1, 0
3926.415,1915,-2, 0
3926.423,1914,-1, 0
3926.431,1914,-1, 0
3926.439,1914,0, 0
3926.463,1914,-1, 0
3926.471,1914,0, 0
3926.479,1914,-1, 0
3926.695,1914,0, 0
3926.703,1914,-1, 0
3926.711,1914,-1, 0
3926.719,1914,0, 0
3926.727,1914,-1, 0
3926.735,1914,0, 0
3926.743,1914,-1, 0
3926.751,1914,-2, 0
3926.759,1914,-3, 0
3926.767,1914,-1, 0
3926.775,1914,-2, 0
3926.783,1914,-5, 0
3926.791,1915,-3, 0
3926.799,1917,-6, 0
3926.807,1918,-1, 0
3926.815,1919,-3, 0
3926.823,1923,-4, 0
3926.831,1919,-1, 0
3926.839,1921,-3, 0
3926.847,1920,-2, 0
3926.855,1919,0, 0
3926.863,1919,-2, 0
3926.879,1920,-1, 0
3926.895,1919,0, 0
3926.911,1919,0, 0
3926.927,1921,-1, 0
3926.935,1919,-1, 0
3926.943,1920,-1, 0
3926.951,1919,-1, 0
3926.959,1920,0, 0
3926.967,1920,-2, 0
3926.975,1920,-1, 0
3926.983,1921,-3, 0
3926.991,1919,-1, 0
3926.999,1919,-1, 0
3927.007,1919,-2, 0
3927.015,1920,0, 0
3927.023,1919,-2, 0
3927.031,1920,-1, 0
3927.039,1920,0, 0
3927.047,1920,-3, 0
3927.055,1920,-1, 0
3927.063,1920,-4, 0
3927.071,1920,-2, 0
3927.079,1920,-3, 0
3927.087,1922,-13, 0
3927.095,1921,-9, 0
3927.103,1926,-23, 0
3927.111,1921,-10, 0
3927.119,1928,-31, 0
3927.127,1924,-15, 0
3927.135,1939,-54, 0
3927.143,1928,-21, 0
3927.151,1944,-57, 0
3927.159,1930,-24, 0
3927.167,1931,-21, 0
3927.175,1957,-62, 0
3927.183,1933,-21, 0
3927.191,1937,-23, 0
3927.199,1969,-50, 0
3927.207,1939,-19, 0
3927.215,1979,-38, 0
3927.223,1935,-9, 0
3927.231,1934,-8, 0
3927.239,1945,-15, 0
3927.247,1925,-2, 0
3927.575,1919,1, 0
3927.583,1917,4, 0
3927.591,1917,4, 0
3927.599,1916,6, 0
3927.607,1915,8, 0
3927.615,1915,9, 0
3927.622,1914,12, 0
3927.631,1912,14, 0
3927.639,1909,20, 0
3927.647,1908,22, 0
3927.655,1903,28, 0
3927.663,1901,31, 0
3927.676,1899,33, 0
3927.679,1895,38, 0
3927.686,1893,41, 0
3927.694,1892,42, 0
3927.703,1887,48, 0
3927.711,1886,50, 0
3927.718,1881,56, 0
3927.727,1879,59, 0
3927.734,1874,65, 0
3927.742,1872,67, 0
3927.75,1870,68, 0
3927.758,1869,69, 0
3927.766,1869,70, 0
3927.798,1869,70, 0
3927.806,1876,68, 0
3927.814,1883,66, 0
3927.822,1891,63, 0
3927.83,1925,54, 0
3927.838,1935,49, 0
3927.846,1978,37, 0
3927.854,1940,32, 0
3927.862,1937,30, 0
3927.87,1964,24, 0
3927.878,1928,23, 0
3927.886,1925,22, 0
3928.175,1918,22, 0
3928.182,1907,27, 0
3928.191,1895,34, 0
3928.198,1892,37, 0
3928.206,1890,38, 0
3928.214,1889,39, 0
3928.222,1889,39, 0
3928.23,1888,40, 0
3928.238,1888,41, 0
3928.246,1886,42, 0
3928.254,1886,43, 0
3928.262,1886,43, 0
3928.27,1884,44, 0
3928.278,1883,46, 0
3928.286,1881,49, 0
3928.294,1879,51, 0
3928.302,1878,52, 0
3928.31,1873,55, 0
3928.318,1872,57, 0
3928.326,1868,60, 0
3928.334,1866,62, 0
3928.342,1864,63, 0
3928.35,1861,66, 0
3928.358,1859,67, 0
3928.366,1855,70, 0
3928.374,1853,72, 0
3928.382,1853,72, 0
3928.39,1851,76, 0
3928.398,1851,78, 0
3928.406,1851,83, 0
3928.414,1852,86, 0
3928.422,1856,89, 0
3928.43,1870,98, 0
3928.438,1877,101, 0
3928.446,1890,105, 0
3928.454,1892,106, 0
3928.462,1896,109, 0
3928.47,1898,109, 0
3928.75,1895,109, 0
3928.758,1890,111, 0
3928.766,1876,115, 0
3928.774,1867,118, 0
3928.782,1842,128, 0
3928.79,1834,132, 0
3928.798,1827,135, 0
3928.806,1814,143, 0
3928.814,1811,146, 0
3928.822,1809,148, 0
3928.83,1806,152, 0
3928.838,1803,155, 0
3928.846,1802,157, 0
3928.854,1801,160, 0
3928.862,1797,167, 0
3928.87,1795,170, 0
3928.878,1794,179, 0
3928.886,1793,183, 0
3928.894,1793,187, 0
3928.902,1790,198, 0
3928.91,1790,201, 0
3928.918,1788,206, 0
3928.926,1783,217, 0
3928.934,1782,221, 0
3928.942,1775,234, 0
3928.95,1772,239, 0
3928.958,1769,243, 0
3928.966,1762,254, 0
3928.974,1759,260, 0
3928.982,1754,271, 0
3928.99,1751,277, 0
3928.998,1749,282, 0
3929.006,1746,293, 0
3929.014,1745,297, 0
3929.022,1743,309, 0
3929.029,1741,314, 0
3929.038,1740,318, 0
3929.046,1736,329, 0
3929.054,1734,334, 0
3929.061,1728,345, 0
3929.069,1726,348, 0
3929.077,1723,352, 0
3929.085,1717,360, 0
3929.093,1714,363, 0
3929.102,1708,371, 0
3929.11,1706,375, 0
3929.117,1704,377, 0
3929.125,1700,385, 0
3929.133,1697,388, 0
3929.141,1693,396, 0
3929.149,1691,400, 0
3929.157,1691,402, 0
3929.165,1687,407, 0
3929.174,1685,409, 0
3929.181,1683,414, 0
3929.189,1682,415, 0
3929.197,1682,416, 0
3929.205,1679,419, 0
3929.213,1679,420, 0
3929.221,1677,422, 0
3929.229,1676,423, 0
3929.237,1676,423, 0
3929.245,1675,425, 0
3929.253,1675,425, 0
3929.261,1675,426, 0
3929.269,1673,427, 0
3929.277,1673,428, 0
3929.285,1673,428, 0
3929.373,1673,428, 0
3929.381,1673,428, 0
3929.413,1673,428, 0
3929.421,1674,428, 0
3929.565,1674,428, 0
3929.573,1674,429, 0
3929.581,1673,429, 0
3929.589,1673,430, 0
3929.597,1672,430, 0
3929.605,1672,431, 0
3929.613,1671,431, 0
3929.621,1671,431, 0
3929.629,1670,432, 0
3929.637,1669,432, 0
3929.645,1669,434, 0
3929.653,1668,434, 0
3929.661,1668,435, 0
3929.669,1668,437, 0
3929.677,1668,437, 0
3929.685,1668,438, 0
3929.693,1668,439, 0
3929.701,1668,440, 0
3929.709,1668,440, 0
3929.781,1668,441, 0
3929.789,1668,442, 0
3929.797,1668,442, 0
3929.805,1669,444, 0
3929.813,1670,448, 0
3929.821,1670,450, 0
3929.829,1671,456, 0
3929.837,1671,459, 0
3929.845,1672,466, 0
3929.853,1672,469, 0
3929.861,1672,471, 0
3929.869,1672,474, 0
3929.877,1672,475, 0
3929.885,1672,475, 0
3929.933,1672,475, 0
3929.941,1671,476, 0
3929.949,1669,478, 0
3929.957,1668,478, 0
3929.965,1667,479, 0
3929.973,1665,480, 0
3929.981,1665,480, 0
3929.989,1664,481, 0
3930.005,1663,481, 0
3930.013,1662,482, 0
3930.021,1662,482, 0
3930.085,1662,483, 0
3930.093,1662,484, 0
3930.101,1662,485, 0
3930.109,1662,486, 0
3930.117,1663,486, 0
3930.277,1663,486, 0
3930.285,1664,486, 0
3930.293,1664,485, 0
3930.309,1664,485, 0
3930.317,1665,484, 0
3930.325,1666,484, 0
3930.333,1666,483, 0
3930.341,1666,482, 0
3930.357,1667,482, 0
3930.365,1667,482, 0
3930.373,1668,481, 0
3930.461,1668,481, 0
3930.469,1668,481, 0
3930.477,1667,481, 0
3930.485,1666,481, 0
3930.493,1666,481, 0
3930.533,1666,481, 0
3930.541,1665,482, 0
3930.549,1665,483, 0
3930.557,1658,488, 0
3930.565,1653,492, 0
3930.573,1642,501, 0
3930.581,1638,505, 0
3930.589,1633,508, 0
3930.597,1626,517, 0
3930.605,1622,520, 0
3930.613,1619,523, 0
3930.621,1614,527, 0
3930.629,1612,529, 0
3930.637,1607,532, 0
3930.645,1605,535, 0
3930.653,1596,540, 0
3930.661,1592,544, 0
3930.669,1589,546, 0
3930.676,1580,552, 0
3930.685,1578,554, 0
3930.693,1575,556, 0
3930.701,1566,561, 0
3930.708,1563,563, 0
3930.716,1557,568, 0
3930.724,1554,569, 0
3930.732,1550,572, 0
3930.74,1545,575, 0
3930.748,1543,576, 0
3930.756,1539,578, 0
3930.764,1537,579, 0
3930.772,1537,579, 0
3930.78,1536,580, 0
3930.788,1535,580, 0
3930.828,1535,580, 0
3930.844,1535,580, 0
3930.852,1535,580, 0
3930.86,1536,579, 0
3930.868,1537,577, 0
3930.876,1540,570, 0
3930.884,1542,565, 0
3930.892,1545,561, 0
3930.9,1551,548, 0
3930.908,1554,543, 0
3930.916,1561,532, 0
3930.924,1564,528, 0
3930.932,1568,523, 0
