Time,Sensor1,Sensor2,Sensor3,Sensor4
39.055,0,0,0,47,
39.057,0,0,0,47,
39.059,0,0,0,47,
39.061,0,0,9,47,
39.067,0,0,16,48,
39.07,0,0,26,48,
39.105,0,0,35,46,
39.109,0,0,43,45,
39.11,0,0,49,44,
39.143,0,0,56,44,
39.145,0,0,60,43,
39.148,0,0,60,43,
39.153,0,0,60,44,
39.186,0,0,59,44,
39.188,0,0,60,45,
39.19,0,0,61,45,
39.193,0,0,63,45,
39.229,0,0,66,44,
39.231,0,0,73,45,
39.233,0,0,80,44,
39.234,0,0,88,44,
39.268,0,0,94,44,
39.269,0,0,103,44,
39.275,0,0,110,43,
39.278,0,0,121,42,
39.313,0,0,127,39,
39.314,0,0,140,37,
39.315,0,0,150,34,
39.353,0,0,156,29,
39.354,0,0,157,24,
39.356,0,0,156,20,
39.36,0,0,156,18,
39.393,0,0,149,20,
39.397,0,0,139,21,
39.431,0,0,132,24,
39.433,0,0,128,31,
39.435,0,0,110,40,
39.435,0,0,103,38,
39.468,0,0,102,38,
39.471,0,0,103,38,
39.476,0,0,104,38,
39.519,0,0,103,40,
39.521,0,0,101,40,
39.523,0,0,100,42,
39.527,0,0,96,44,
39.53,0,0,89,46,
39.565,0,0,84,48,
39.565,0,0,76,48,
39.568,0,0,66,47,
39.575,0,0,59,47,
39.611,0,0,53,45,
39.613,0,0,50,46,
39.614,0,0,52,46,
39.616,0,0,58,44,
39.65,0,0,70,43,
39.651,0,0,86,38,
39.655,0,0,106,37,
39.658,10,0,122,33,
39.694,17,0,135,32,
39.696,19,0,146,36,
39.699,20,0,150,34,
39.737,20,0,152,33,
39.742,21,0,150,31,
39.744,21,0,150,30,
39.777,21,0,148,32,
39.778,22,0,142,35,
39.781,22,0,128,43,
39.815,22,0,111,46,
39.817,22,0,97,48,
39.819,21,0,88,49,
39.825,21,0,79,48,
39.861,21,0,71,46,
39.863,23,0,66,45,
39.876,22,0,60,43,
39.879,22,0,61,44,
39.913,22,0,61,45,
39.916,23,0,62,46,
39.918,24,0,62,44,
39.924,24,0,63,46,
39.958,25,0,65,46,
39.96,26,0,65,46,
39.963,29,0,67,46,
39.97,32,0,67,47,
40.013,34,0,67,47,
40.014,35,0,64,46,
40.016,37,0,62,43,
40.018,40,0,63,43,
40.054,43,0,62,42,
40.055,45,0,58,40,
40.057,46,0,54,40,
40.094,48,0,50,38,
40.094,49,0,50,37,
40.097,49,0,50,38,
40.131,49,0,50,40,
40.133,50,0,49,39,
40.135,50,0,50,39,
40.169,51,0,51,40,
40.171,51,0,51,41,
40.171,52,0,53,42,
40.177,52,0,55,43,
40.185,52,0,55,44,
40.219,51,0,55,45,
40.221,51,0,54,46,
40.224,51,0,51,48,
40.224,51,0,47,49,
40.257,49,0,38,49,
40.261,45,0,27,51,
40.264,40,0,9,52,
40.267,39,0,2,56,
40.309,37,0,3,61,
40.31,37,0,7,64,
40.312,35,0,18,65,
40.315,36,0,30,58,
40.348,37,0,37,46,
40.349,33,0,42,34,
40.351,33,0,48,32,
40.369,30,0,54,29,
40.372,34,0,64,24,
40.405,35,0,84,23,
40.409,39,0,94,23,
40.411,40,0,98,26,
40.443,41,0,107,25,
40.445,41,0,120,23,
40.448,39,0,125,24,
40.491,37,0,121,22,
40.493,33,0,114,20,
40.495,32,0,105,20,
40.496,30,0,93,24,
40.54,26,0,83,24,
40.54,23,0,80,28,
40.543,20,0,81,30,
40.546,19,0,80,32,
40.58,19,0,79,33,
40.58,19,0,77,34,
40.582,19,0,72,34,
40.585,19,0,63,35,
40.618,21,0,54,35,
40.621,25,0,49,35,
40.629,27,0,47,36,
40.662,32,0,47,35,
40.665,34,0,46,31,
40.667,37,0,49,25,
40.669,42,0,57,23,
40.73,46,0,66,22,
40.732,50,0,78,18,
40.733,53,0,96,18,
40.736,59,0,110,17,
40.737,65,0,128,18,
40.739,67,0,140,21,
40.774,68,0,155,25,
40.777,66,0,166,32,
40.81,63,0,175,38,
40.812,56,0,179,43,
40.814,47,0,178,48,
40.824,40,0,177,48,
40.863,33,0,172,46,
40.864,26,0,167,44,
40.866,21,0,166,46,
40.903,19,0,164,48,
40.903,15,0,162,49,
40.906,12,0,160,51,
40.912,11,0,154,52,
40.92,12,0,147,53,
40.955,12,0,142,53,
40.959,12,0,135,53,
40.964,11,0,134,53,
40.997,11,0,134,54,
40.999,11,0,134,55,
41.004,11,0,136,55,
41.037,13,0,139,55,
41.04,15,0,140,55,
41.041,15,0,140,55,
41.08,16,0,141,55,
41.082,17,0,141,55,
41.084,18,0,136,54,
41.093,19,0,125,53,
41.126,19,0,111,52,
41.13,18,0,97,51,
41.132,16,0,87,49,
41.164,11,0,82,48,
41.167,10,0,75,48,
41.169,3,0,69,47,
41.176,0,0,55,48,
41.184,0,0,44,47,
41.218,0,0,35,46,
41.218,0,0,25,46,
41.222,0,0,11,46,
41.256,0,0,0,46,
41.258,5,0,0,45,
41.26,6,0,0,45,
41.261,8,0,0,46,
41.294,11,0,0,46,
41.298,14,0,0,43,
41.3,13,0,0,42,
41.303,12,0,0,42,
41.336,12,0,0,41,
41.337,10,0,0,40,
41.339,8,0,0,40,
41.344,6,0,0,40,
41.354,2,0,0,40,
41.387,0,0,0,40,
41.389,0,0,0,41,
41.391,0,0,0,42,
41.395,0,0,0,41,
41.398,0,0,0,41,
41.43,0,0,0,42,
41.43,0,0,0,42,
41.432,0,0,0,42,
41.464,0,0,0,41,
41.466,0,0,0,40,
41.467,0,0,0,40,
41.469,0,0,0,41,
41.502,0,0,0,40,
41.503,0,0,0,39,
41.505,0,0,0,38,
41.508,0,0,0,39,
41.541,0,0,0,36,
41.545,0,0,0,35,
41.546,0,0,0,21,
41.553,0,0,0,17,
41.587,0,0,0,14,
41.587,0,0,0,13,
41.588,0,0,0,12,
41.59,0,0,0,13,
41.593,0,0,0,13,
41.626,14,0,0,14,
41.628,25,0,0,14,
41.629,30,0,0,12,
41.667,32,0,0,13,
41.667,33,0,2,15,
41.668,33,0,6,15,
41.672,32,0,16,16,
41.705,30,0,26,18,
41.705,30,0,40,18,
41.707,28,0,49,22,
41.716,27,0,56,23,
41.723,28,0,63,23,
41.733,29,0,69,21,
41.77,31,0,76,21,
41.772,33,0,83,20,
41.774,34,0,88,20,
41.807,35,0,91,18,
41.809,37,0,93,19,
41.811,39,0,93,20,
41.814,41,0,91,21,
41.849,43,0,90,22,
41.85,46,0,89,24,
41.884,49,0,84,27,
41.886,53,0,80,28,
41.888,57,0,81,28,
41.89,58,0,79,28,
41.938,61,0,79,28,
41.94,62,0,77,29,
41.942,65,0,75,30,
41.946,67,0,73,30,
41.952,68,0,73,30,
41.988,68,0,73,29,
41.99,69,0,74,29,
41.991,71,0,76,28,
41.994,74,0,78,28,
42.027,72,0,78,26,
42.03,72,0,78,24,
42.031,73,0,79,24,
42.065,74,0,80,24,
42.067,74,0,80,23,
42.068,75,0,80,23,
42.101,77,0,78,24,
42.105,78,0,75,23,
42.107,79,0,71,23,
42.11,79,0,66,23,
42.145,81,0,62,25,
42.147,81,0,58,25,
42.181,82,0,56,26,
42.183,83,0,54,28,
42.185,84,0,51,28,
42.186,84,0,51,28,
42.22,84,0,51,27,
42.226,85,0,50,28,
42.227,85,0,49,27,
42.261,86,0,49,26,
42.262,87,0,49,23,
42.264,87,0,48,23,
42.265,88,0,47,23,
42.305,89,0,46,22,
42.306,90,0,46,22,
42.308,90,0,46,21,
42.31,90,0,46,21,
42.35,90,0,46,20,
42.352,88,0,45,20,
42.353,85,0,44,21,
42.386,84,0,45,20,
42.388,78,0,44,20,
42.39,73,0,44,19,
42.397,70,0,44,19,
42.429,66,0,43,19,
42.431,60,0,43,19,
42.437,56,0,43,19,
42.47,52,0,43,18,
42.471,49,0,43,16,
42.474,46,0,43,16,
42.507,43,0,42,14,
42.508,41,0,41,12,
42.511,33,0,38,12,
42.545,30,0,34,12,
42.548,26,0,33,13,
42.549,27,0,33,13,
42.551,31,0,33,12,
42.584,34,0,34,13,
42.585,38,0,35,10,
42.587,41,0,35,11,
42.592,51,0,36,12,
42.629,58,0,36,12,
42.631,72,0,36,13,
42.632,116,0,34,14,
42.667,200,0,29,16,
42.668,287,0,20,19,
42.677,360,0,17,25,
42.712,371,0,15,28,
42.714,313,0,14,24,
42.716,169,0,5,20,
42.721,49,0,0,11,
42.753,0,0,0,0,
42.755,0,0,0,0,
42.757,0,0,0,0,
42.758,0,0,0,0,
42.791,0,0,0,0,
42.793,0,0,0,0,
42.794,0,0,4,0,
42.795,0,0,9,0,
42.801,0,0,16,0,
42.833,0,0,26,0,
42.834,0,0,29,0,
42.836,0,0,33,0,
42.838,0,0,41,0,
42.87,0,0,46,5,
42.874,0,0,53,16,
42.875,0,0,56,19,
42.908,0,0,59,21,
42.91,0,0,62,24,
42.913,0,0,64,26,
42.919,0,0,67,28,
42.927,0,0,70,29,
42.961,0,0,73,29,
42.963,0,0,74,31,
42.965,0,0,77,30,
42.974,0,0,79,32,
43.007,0,0,80,32,
43.008,0,0,81,31,
43.009,0,0,81,32,
43.011,0,0,81,31,
43.043,0,0,82,32,
43.044,0,0,82,32,
43.046,0,0,81,33,
43.055,0,0,79,32,
43.063,0,0,78,32,
43.096,0,0,80,32,
43.096,0,0,80,33,
43.099,0,0,80,32,
43.148,0,0,78,33,
43.15,0,0,74,33,
43.152,0,0,71,34,
43.154,0,0,70,34,
43.156,0,0,69,34,
43.157,5,0,66,34,
43.19,6,0,64,34,
43.192,9,0,63,35,
43.195,12,0,61,35,
43.229,15,0,58,35,
43.234,16,0,56,35,
43.236,16,0,52,36,
43.238,21,0,47,37,
43.272,25,0,43,37,
43.274,27,0,40,37,
43.275,31,0,35,38,
43.309,33,0,27,38,
43.313,37,0,20,39,
43.314,38,0,8,39,
43.347,38,0,2,39,
43.348,38,0,0,38,
43.352,39,0,0,38,
43.353,40,0,0,40,
43.386,42,0,0,41,
43.388,43,0,0,41,
43.39,45,0,0,41,
43.393,46,0,0,41,
43.432,47,0,0,41,
43.434,47,0,0,41,
43.436,48,0,0,42,
43.438,48,0,0,42,
43.473,49,0,0,42,
43.474,49,0,0,43,
43.477,49,0,0,42,
43.483,50,0,0,42,
43.491,50,0,0,42,
43.524,50,0,0,42,
43.528,50,0,0,42,
43.531,50,0,0,42,
43.531,51,0,0,42,
43.566,50,0,0,42,
43.568,50,0,0,43,
43.6,50,0,0,43,
43.602,50,0,0,42,
43.604,50,0,0,43,
43.611,51,0,0,43,
43.619,51,0,0,42,
43.63,51,0,0,42,
43.662,51,0,0,43,
43.664,51,0,0,43,
43.667,51,0,0,43,
43.669,51,0,0,42,
43.702,51,0,0,43,
43.707,52,0,0,42,
43.709,52,0,0,43,
43.711,52,0,0,42,
43.747,52,0,0,42,
43.748,52,0,0,43,
43.75,52,0,0,43,
43.752,52,0,0,43,
43.785,53,0,0,43,
43.786,53,0,0,43,
43.789,53,0,0,43,
43.797,53,0,0,43,
43.807,52,0,0,43,
43.84,52,0,0,43,
43.842,53,0,0,43,
43.846,53,0,0,43,
43.847,53,0,0,43,
43.879,53,0,0,43,
43.881,53,0,0,43,
43.892,54,0,0,43,
43.9,54,0,0,43,
43.903,54,0,0,43,
43.938,54,0,0,43,
43.94,54,0,0,43,
43.944,54,0,0,42,
43.979,54,0,0,43,
43.979,54,0,0,43,
43.983,54,0,0,43,
43.986,54,0,0,43,
44.019,54,0,0,43,
44.024,54,0,0,43,
44.026,54,0,0,43,
44.027,54,0,0,44,
44.062,55,0,0,44,
44.063,55,0,0,43,
44.065,54,0,0,43,
44.072,54,0,0,43,
44.08,54,0,0,42,
44.113,54,0,0,43,
44.115,54,0,0,42,
44.117,54,0,0,42,
44.124,54,0,0,42,
44.158,55,0,0,42,
44.16,54,0,0,42,
44.165,52,0,0,41,
44.165,48,0,0,44,
44.197,45,0,0,44,
44.199,41,0,0,46,
44.201,38,0,0,46,
44.205,36,0,0,45,
44.241,33,0,0,43,
44.242,29,0,0,44,
44.244,23,0,0,40,
44.278,24,0,0,36,
44.28,23,0,0,34,
44.282,23,0,0,32,
44.283,24,0,0,33,
44.316,28,0,0,33,
44.317,31,0,0,32,
44.32,33,0,0,31,
44.355,35,0,0,31,
44.356,36,0,0,30,
44.359,39,0,0,29,
44.362,43,0,0,29,
44.395,46,0,0,30,
44.397,51,0,0,31,
44.402,54,0,0,29,
44.403,56,0,0,29,
44.439,59,0,0,28,
44.439,61,0,0,27,
44.442,63,0,0,27,
44.442,64,0,0,26,
44.477,65,0,0,26,
44.479,65,0,0,25,
44.482,65,0,0,25,
44.516,65,0,0,25,
44.518,65,0,0,25,
44.52,69,0,0,24,
44.529,92,0,0,23,
44.536,148,0,0,23,
44.568,211,0,0,26,
44.573,294,0,0,28,
44.575,360,0,0,31,
44.608,391,0,3,29,
44.609,375,0,4,28,
44.612,285,0,4,25,
44.62,163,0,0,18,
44.628,64,0,0,12,
44.662,0,0,0,3,
44.662,0,0,0,0,
44.664,0,0,0,0,
44.674,0,0,0,0,
44.706,0,0,0,0,
44.707,0,0,0,0,
44.711,0,0,0,0,
44.712,0,0,0,0,
44.744,0,0,0,0,
44.744,0,0,0,0,
44.745,0,0,0,5,
44.784,0,0,0,10,
44.784,0,0,2,17,
44.785,0,0,6,26,
44.789,0,0,12,27,
44.822,0,0,16,33,
44.822,0,0,17,33,
44.824,0,0,18,34,
44.827,0,0,19,34,
44.86,0,0,24,35,
44.862,0,0,23,37,
44.87,0,0,22,36,
44.905,7,0,23,37,
44.906,14,0,25,37,
44.908,20,0,27,37,
44.909,22,0,27,37,
44.961,25,0,28,37,
44.965,27,0,31,37,
44.965,27,0,34,37,
44.968,29,0,35,38,
44.971,30,0,36,38,
45.005,31,0,37,37,
45.007,32,0,38,38,
45.01,33,0,37,38,
45.016,34,0,36,39,
45.049,34,0,34,39,
45.051,34,0,35,38,
45.057,35,0,35,38,
45.071,37,0,34,39,
45.105,38,0,33,39,
45.106,40,0,34,39,
45.108,41,0,33,40,
45.108,42,0,31,40,
45.145,43,0,29,39,
45.145,43,0,30,39,
45.151,44,0,31,39,
45.183,44,0,31,39,
45.185,44,0,29,38,
45.187,44,0,29,38,
45.197,44,0,27,39,
45.205,43,0,25,39,
45.238,43,0,20,39,
45.24,43,0,16,39,
45.248,43,0,15,39,
45.285,43,0,13,39,
45.285,44,0,11,39,
45.287,45,0,9,39,
45.288,45,0,10,39,
45.299,45,0,10,39,
45.332,44,0,10,39,
45.335,45,0,10,39,
45.337,44,0,10,39,
45.371,45,0,11,39,
45.372,45,0,13,38,
45.374,45,0,16,39,
45.407,45,0,18,39,
45.407,45,0,20,40,
45.409,45,0,22,40,
45.444,45,0,23,39,
45.444,45,0,25,39,
45.444,45,0,26,39,
45.477,45,0,26,39,
45.479,45,0,26,40,
45.481,45,0,24,40,
45.483,44,0,23,40,
45.515,44,0,21,41,
45.518,45,0,21,41,
45.52,45,0,22,40,
45.561,45,0,22,41,
45.563,45,0,22,42,
45.565,45,0,22,42,
45.569,45,0,22,43,
45.603,45,0,22,44,
45.605,45,0,22,44,
45.607,45,0,23,43,
45.643,45,0,24,43,
45.645,46,0,26,44,
45.648,46,0,27,45,
45.651,46,0,27,46,
45.685,46,0,27,46,
45.687,46,0,27,46,
45.692,46,0,28,46,
45.696,47,0,28,47,
45.729,48,0,29,47,
45.733,48,0,29,47,
45.735,48,0,29,47,
45.768,48,0,29,47,
45.771,48,0,29,48,
45.772,48,0,29,47,
45.804,48,0,29,48,
45.808,48,0,29,47,
45.809,48,0,29,48,
45.811,49,0,29,48,
45.845,48,0,28,48,
45.847,48,0,26,48,
45.848,48,0,26,48,
45.881,48,0,23,46,
45.882,48,0,23,47,
45.887,48,0,23,47,
45.928,47,0,23,47,
45.93,47,0,21,47,
45.931,46,0,21,47,
45.933,46,0,21,47,
45.968,46,0,20,47,
45.969,46,0,15,46,
45.971,46,0,9,46,
45.975,45,0,8,46,
45.984,45,0,6,46,
46.018,44,0,6,46,
46.021,44,0,3,45,
46.022,44,0,2,45,
46.028,44,0,0,45,
46.062,44,0,0,45,
46.064,44,0,0,44,
46.065,45,0,0,44,
46.072,45,0,0,44,
46.082,46,0,0,44,
46.09,45,0,0,43,
46.125,46,0,0,43,
46.127,46,0,0,43,
46.129,46,0,0,43,
46.163,46,0,0,43,
46.165,47,0,0,43,
46.167,47,0,0,43,
46.169,47,0,0,43,
46.178,47,0,0,43,
46.214,47,0,0,43,
46.215,46,0,0,43,
46.216,47,0,0,43,
46.219,47,0,0,43,
46.252,47,0,0,43,
46.252,47,0,0,42,
46.255,47,0,0,42,
46.287,47,0,0,42,
46.289,47,0,0,42,
46.291,47,0,0,42,
46.292,47,0,0,42,
46.325,47,0,0,42,
46.328,48,0,0,42,
46.33,48,0,0,42,
46.363,47,0,0,42,
46.365,48,0,0,42,
46.365,48,0,0,41,
46.37,48,0,0,41,
46.404,48,0,0,41,
46.406,47,0,0,40,
46.409,47,0,0,40,
46.441,44,0,0,40,
46.443,43,0,0,39,
46.445,42,0,0,39,
46.446,42,0,0,38,
46.482,42,0,0,38,
46.484,42,0,0,39,
46.486,41,0,0,38,
46.519,42,0,0,38,
46.521,41,0,0,38,
46.522,40,0,0,38,
46.523,41,0,0,37,
46.555,40,0,0,37,
46.557,41,0,0,38,
46.559,41,0,0,38,
46.566,41,0,0,38,
46.6,41,0,0,38,
46.602,41,0,0,38,
46.604,40,0,0,37,
46.605,41,0,0,37,
46.638,41,0,0,37,
46.642,41,0,0,38,
46.642,41,0,0,38,
46.652,41,0,0,37,
46.66,41,0,0,37,
46.67,41,0,0,37,
46.706,41,0,0,37,
46.706,42,0,0,37,
46.708,41,0,0,37,
46.713,41,0,0,37,
46.772,41,0,0,37,
46.774,41,0,0,37,
46.775,41,0,0,37,
46.776,42,0,0,37,
46.777,42,0,0,37,
46.779,42,0,0,37,
46.787,42,0,0,37,
46.822,42,0,0,37,
46.824,42,0,0,37,
46.829,42,0,0,37,
46.829,42,0,0,37,
46.865,42,0,0,37,
46.867,42,0,0,37,
46.869,42,0,0,38,
46.902,43,0,0,38,
46.904,43,0,0,38,
46.906,43,0,0,38,
46.907,43,0,0,38,
46.94,43,0,0,38,
46.942,43,0,0,38,
46.945,44,0,0,38,
46.976,43,0,0,38,
46.978,43,0,0,38,
46.98,44,0,0,38,
46.982,44,0,0,38,
47.015,45,0,0,39,
47.016,46,0,0,38,
47.017,45,0,0,38,
47.02,46,0,0,38,
47.055,46,0,0,38,
47.057,47,0,0,38,
47.062,47,0,0,38,
47.062,48,0,0,38,
47.096,48,0,0,37,
47.098,49,0,0,36,
47.103,51,0,0,36,
47.136,64,0,0,33,
47.138,97,0,0,28,
47.141,152,0,0,26,
47.175,211,0,0,24,
47.176,257,0,0,22,
47.178,285,0,0,22,
47.18,310,0,0,23,
47.213,319,0,0,23,
47.215,293,0,0,22,
47.219,221,0,0,18,
47.254,125,0,0,17,
47.256,38,0,0,19,
47.258,0,0,0,19,
47.259,0,0,0,21,
47.296,0,0,0,23,
47.298,0,0,0,24,
47.3,0,0,0,26,
47.302,0,0,0,28,
47.305,0,0,0,29,
47.337,0,0,0,29,
47.339,0,0,0,28,
47.352,0,0,0,29,
47.372,0,0,0,30,
47.374,0,0,0,29,
47.374,0,0,0,27,
47.377,0,0,0,26,
47.41,0,0,0,25,
47.411,0,0,0,26,
47.413,0,0,0,27,
47.414,10,0,0,26,
47.449,13,0,0,27,
47.451,20,0,0,28,
47.453,23,0,0,28,
47.458,28,0,0,28,
47.491,31,0,0,28,
47.492,32,0,0,29,
47.494,35,0,0,29,
47.528,36,0,0,29,
47.53,37,0,0,30,
47.532,37,0,0,29,
47.533,38,0,0,30,
47.543,38,0,0,30,
47.577,38,0,0,30,
47.58,38,0,0,31,
47.582,38,0,0,31,
47.585,39,0,0,31,
47.618,39,0,0,31,
47.62,39,0,0,31,
47.624,39,0,0,31,
47.625,40,0,0,31,
47.658,40,0,0,31,
47.659,40,0,0,31,
47.66,40,0,0,31,
47.696,40,0,0,31,
47.697,40,0,0,31,
47.698,40,0,0,31,
47.732,40,0,0,31,
47.737,41,0,0,31,
47.739,41,0,0,31,
47.74,41,0,0,31,
47.742,41,0,0,31,
47.775,42,0,0,31,
47.777,42,0,0,31,
47.78,42,0,0,31,
47.813,42,0,0,31,
47.813,42,0,0,31,
47.815,42,0,0,30,
47.848,43,0,0,29,
47.849,43,0,0,29,
47.851,43,0,0,30,
47.853,43,0,0,30,
47.886,43,0,0,30,
47.888,43,0,0,30,
47.89,43,0,0,29,
47.893,43,0,0,28,
47.928,43,0,0,28,
47.93,43,0,0,28,
47.932,43,0,0,27,
47.935,44,0,0,27,
47.964,44,0,0,26,
47.964,44,0,0,26,
47.966,44,0,0,26,
48.001,45,0,0,26,
48.002,45,0,0,26,
48.003,45,0,0,26,
48.011,45,0,0,25,
48.043,46,0,0,26,
48.047,46,0,0,26,
48.048,48,0,0,26,
48.049,50,0,0,25,
48.081,51,0,0,19,
48.085,52,0,0,21,
48.088,54,0,0,18,
48.119,55,0,0,20,
48.12,56,0,14,21,
48.122,57,0,30,23,
48.154,60,0,47,22,
48.156,60,0,66,22,
48.158,61,0,85,23,
48.195,61,0,100,25,
48.198,59,0,106,21,
48.198,56,0,105,13,
48.232,50,0,108,7,
48.234,52,0,110,5,
48.237,51,0,111,5,
48.24,51,0,112,3,
48.272,49,0,110,4,
48.276,43,0,105,3,
48.28,41,0,100,3,
48.313,40,0,98,4,
48.315,42,0,93,5,
48.32,48,0,81,8,
48.324,54,0,77,12,
48.362,59,0,81,24,
48.364,71,0,83,32,
48.371,85,0,85,40,
48.373,94,0,84,50,
48.409,102,0,79,55,
48.411,102,0,76,58,
48.413,104,0,80,60,
48.419,111,0,80,64,
48.454,113,0,93,61,
48.458,120,0,111,63,
48.458,120,0,126,63,
48.493,123,0,140,66,
48.495,129,0,152,67,
48.53,121,0,163,67,
48.533,112,0,165,66,
48.534,99,0,167,64,
48.566,89,0,169,62,
48.57,79,0,169,61,
48.57,62,0,163,55,
48.604,55,0,160,57,
48.606,49,0,158,57,
48.609,48,0,160,58,
48.622,48,0,164,58,
48.656,51,0,167,60,
48.66,48,0,166,62,
48.662,45,0,157,63,
48.696,40,0,142,64,
48.7,33,0,109,65,
48.701,28,0,76,65,
48.704,28,0,62,63,
48.743,27,0,59,65,
48.744,25,0,60,66,
48.746,22,0,63,68,
48.78,18,0,65,70,
48.781,17,0,68,71,
48.784,18,0,71,69,
48.818,22,0,72,66,
48.82,24,0,69,65,
48.822,27,0,67,64,
48.856,29,0,70,63,
48.857,31,0,71,62,
48.859,34,0,71,62,
48.861,34,0,69,63,
48.897,34,0,63,64,
48.897,33,0,58,65,
48.903,33,0,51,65,
48.936,33,0,47,65,
48.938,34,0,47,64,
48.94,34,0,46,63,
48.944,34,0,47,62,
48.98,34,0,49,62,
48.98,37,0,51,63,
48.986,63,0,54,62,
49.02,116,0,62,62,
49.023,189,0,72,65,
49.024,261,0,86,64,
49.027,309,0,99,61,
49.063,320,0,108,59,
49.065,290,0,112,57,
49.068,209,0,110,57,
49.102,129,0,99,58,
49.106,43,0,91,59,
49.116,0,0,85,58,
49.118,0,0,91,58,
49.174,0,0,86,53,
49.175,0,0,84,49,
49.177,0,0,81,51,
49.178,0,0,76,51,
49.18,0,0,72,51,
49.182,0,0,73,50,
49.217,0,0,75,49,
49.219,0,0,79,48,
49.22,0,0,80,51,
49.226,0,0,83,50,
49.258,0,0,85,50,
49.26,0,0,87,49,
49.264,0,0,90,50,
49.269,0,0,91,51,
49.279,0,0,91,51,
49.315,0,0,91,51,
49.317,0,0,92,52,
49.319,0,0,92,51,
49.322,0,0,91,51,
49.356,0,0,91,49,
49.357,0,0,90,51,
49.36,0,0,87,49,
49.362,0,0,84,49,
49.397,0,0,81,49,
49.398,0,0,78,48,
49.4,0,0,75,47,
49.406,0,0,73,46,
49.452,0,0,71,46,
49.456,0,0,70,45,
49.458,2,0,70,45,
49.462,5,0,71,45,
49.495,9,0,72,45,
49.497,14,0,72,45,
49.498,16,0,72,45,
49.5,19,0,70,46,
49.537,22,0,67,45,
49.537,24,0,66,45,
49.54,25,0,63,45,
49.573,25,0,58,45,
49.575,27,0,59,45,
49.578,27,0,59,45,
49.612,29,0,58,45,
49.614,29,0,59,45,
49.614,30,0,59,45,
49.616,30,0,59,45,
49.652,31,0,57,45,
49.653,31,0,57,46,
49.662,32,0,56,46,
49.67,33,0,55,46,
49.704,34,0,55,46,
49.706,35,0,55,47,
49.711,35,0,56,47,
49.711,36,0,54,47,
49.746,37,0,54,47,
49.748,37,0,55,47,
49.75,38,0,55,47,
49.78,38,0,56,47,
49.78,39,0,56,47,
49.784,40,0,56,47,
49.817,39,0,56,48,
49.818,40,0,56,48,
49.822,41,0,57,48,
49.83,41,0,57,48,
49.871,41,0,57,48,
49.873,41,0,57,48,
49.875,41,0,57,48,
49.877,42,0,57,48,
49.915,42,0,57,48,
49.916,42,0,58,48,
49.918,43,0,58,48,
49.954,43,0,59,48,
49.955,42,0,59,48,
49.958,43,0,60,48,
49.96,43,0,60,48,
49.994,43,0,59,48,
49.995,43,0,60,48,
49.996,43,0,60,48,
50.009,43,0,59,49,
50.016,44,0,59,49,
50.051,43,0,59,49,
50.054,43,0,58,49,
50.055,42,0,56,49,
50.088,40,0,55,49,
50.091,38,0,54,50,
50.091,37,0,53,51,
50.099,36,0,54,51,
50.118,34,0,55,52,
50.15,34,0,57,52,
50.153,34,0,58,52,
50.155,34,0,58,52,
50.16,33,0,59,51,
50.194,28,0,62,52,
50.195,21,0,68,51,
50.2,9,0,80,49,
50.203,0,0,95,48,
50.237,0,0,105,49,
50.241,0,0,113,51,
50.243,0,0,124,53,
50.277,0,0,130,52,
50.28,0,0,136,48,
50.282,0,0,130,45,
50.283,0,0,117,43,
50.316,0,0,94,41,
50.318,0,0,79,41,
50.32,0,0,53,40,
50.323,0,0,24,38,
50.381,0,0,0,39,
50.383,0,0,0,39,
50.385,0,0,0,41,
50.388,0,0,0,42,
50.388,0,0,0,44,
50.391,0,0,0,46,
50.424,0,0,0,44,
50.426,0,0,2,40,
50.428,0,0,33,37,
50.43,0,0,57,30,
50.463,0,0,69,29,
50.464,0,0,74,26,
50.465,0,0,79,25,
50.474,0,0,85,28,
50.507,0,0,86,30,
50.507,0,0,90,29,
50.509,0,0,94,29,
50.512,0,0,98,28,
50.543,0,0,98,26,
50.545,0,0,98,26,
50.547,0,0,98,28,
50.581,0,0,98,28,
50.582,0,0,99,30,
50.583,0,0,98,31,
50.585,0,0,97,32,
50.618,0,0,100,34,
50.622,0,0,101,34,
50.625,0,0,105,36,
50.661,0,0,106,38,
50.661,0,0,105,40,
50.662,0,0,106,41,
50.662,0,0,106,42,
50.698,0,0,107,43,
50.701,0,0,109,44,
50.71,0,0,109,45,
50.744,0,0,110,45,
50.746,0,0,114,44,
50.748,0,0,119,43,
50.75,0,0,127,45,
50.785,0,0,135,45,
50.787,0,0,137,45,
50.794,0,0,132,43,
50.828,0,0,128,43,
50.828,0,0,119,40,
50.832,0,0,117,38,
50.837,0,0,111,35,
50.87,0,0,107,33,
50.872,0,0,94,32,
50.877,0,0,82,31,
50.879,0,0,73,28,
50.913,0,0,67,25,
50.915,0,0,66,25,
50.917,0,0,69,22,
50.951,0,0,70,22,
50.952,0,0,70,22,
50.954,0,0,66,22,
50.954,0,0,56,22,
50.982,0,0,48,23,
50.984,0,0,45,23,
50.987,0,0,40,24,
51.023,0,0,28,25,
51.025,0,0,20,27,
51.027,0,0,15,26,
51.033,10,0,19,23,
51.067,78,0,24,22,
51.068,169,0,32,26,
51.072,265,0,38,28,
51.105,333,0,45,28,
51.107,391,0,53,31,
51.109,373,0,60,31,
51.112,291,0,55,30,
