#KeystrokeID,Time,IsKeyDown,Key
2788,2339.441,1,KEY_I
2789,2339.442,0,KEY_S
2790,2339.585,0,SPACE
2791,2339.609,1,KEY_S
2792,2339.72,1,SPACE
2793,2339.937,0,BACK
2794,2339.993,1,BACK
2795,2340.089,0,BACK
2796,2340.145,1,BACK
2797,2340.241,0,BACK
2798,2340.297,1,BACK
2799,2340.385,0,BACK
2800,2340.449,1,BACK
2801,2340.545,0,BACK
2802,2340.601,1,BACK
2803,2340.689,0,BACK
2804,2340.769,1,BACK
2805,2341.241,0,KEY_O
2806,2341.321,1,KEY_O
2807,2341.322,0,KEY_S
2808,2341.441,1,KEY_S
2809,2341.513,0,KEY_E
2810,2341.665,1,KEY_E
2811,2341.665,0,SPACE
2812,2341.841,1,SPACE
2813,2342.249,0,KEY_Q
2814,2342.392,1,KEY_Q
2815,2342.425,0,KEY_U
2816,2342.481,1,KEY_U
2817,2342.777,0,KEY_E
2818,2342.865,1,KEY_E
2819,2343.017,0,KEY_S
2820,2343.129,1,KEY_S
2821,2343.393,0,KEY_I
2822,2343.481,1,KEY_I
2823,2343.849,0,BACK
2824,2343.921,1,BACK
2825,2345.417,0,KEY_T
2826,2345.553,1,KEY_T
2827,2345.554,0,KEY_I
2828,2345.617,1,KEY_I
2829,2345.736,0,KEY_O
2830,2345.833,0,KEY_N
2831,2345.952,1,KEY_N
2832,2345.953,0,KEY_S
2833,2345.976,1,KEY_O
2834,2346.105,1,KEY_S
2835,2346.144,0,SPACE
2836,2346.305,1,SPACE
2837,2346.305,0,KEY_A
2838,2346.481,1,KEY_A
2839,2346.569,0,KEY_R
2840,2346.681,0,KEY_E
2841,2346.768,1,KEY_R
2842,2346.849,0,SPACE
2843,2346.881,1,KEY_E
2844,2347.008,1,SPACE
2845,2347.257,0,KEY_V
2846,2347.336,1,KEY_V
2847,2347.465,0,KEY_E
2848,2347.576,1,KEY_E
2849,2347.625,0,KEY_R
2850,2347.721,1,KEY_R
2851,2347.905,0,KEY_Y
2852,2348.008,0,SPACE
2853,2348.065,1,KEY_Y
2854,2348.145,1,SPACE
2855,2348.376,0,KEY_P
2856,2348.488,1,KEY_P
2857,2348.617,0,KEY_E
2858,2348.721,0,KEY_R
2859,2348.792,1,KEY_E
2860,2348.808,1,KEY_R
2861,2350.393,0,KEY_S
2862,2350.504,0,KEY_O
2863,2350.56,1,KEY_S
2864,2350.608,1,KEY_O
2865,2350.72,0,KEY_N
2866,2350.752,1,KEY_N
2867,2350.865,0,KEY_A
2868,2350.976,0,KEY_L
2869,2350.992,1,KEY_A
2870,2351.049,1,KEY_L
2871,2351.256,0,KEY_Y
2872,2351.328,1,KEY_Y
2873,2352.249,0,BACK
2874,2352.321,1,BACK
2875,2352.496,0,SPACE
2876,2352.601,1,SPACE
2877,2352.665,0,KEY_A
2878,2352.753,1,KEY_A
2879,2352.776,0,KEY_N
2880,2352.849,1,KEY_N
2881,2352.977,0,KEY_D
2882,2353.137,1,KEY_D
2883,2353.138,0,SPACE
2884,2353.248,1,SPACE
2885,2353.409,0,RSHIFT
2886,2353.608,0,KEY_I
2887,2353.705,1,RSHIFT
2888,2353.706,1,KEY_I
2889,2353.777,0,SPACE
2890,2353.888,1,SPACE
2891,2353.96,0,KEY_W
2892,2354.112,1,KEY_W
2893,2354.152,0,KEY_O
2894,2354.272,0,KEY_U
2895,2354.336,1,KEY_O
2896,2354.337,1,KEY_U
2897,2354.472,0,KEY_L
2898,2354.545,0,KEY_D
2899,2354.592,1,KEY_L
2900,2354.696,1,KEY_D
2901,2354.697,0,SPACE
2902,2354.825,1,SPACE
2903,2355.289,0,KEY_L
2904,2355.344,1,KEY_L
2905,2355.648,0,KEY_I
2906,2355.712,1,KEY_I
2907,2355.808,0,KEY_K
2908,2355.905,0,KEY_E
2909,2355.92,1,KEY_K
2910,2356.032,1,KEY_E
2911,2356.048,0,SPACE
2912,2356.16,1,SPACE
2913,2356.184,0,KEY_T
2914,2356.248,0,KEY_O
2915,2356.256,1,KEY_T
2916,2356.368,0,SPACE
2917,2356.456,1,KEY_O
2918,2356.504,1,SPACE
2919,2356.704,0,KEY_K
2920,2356.768,1,KEY_K
2921,2357.625,0,KEY_E
2922,2357.697,1,KEY_E
2923,2357.792,0,KEY_E
2924,2357.897,1,KEY_E
2925,2357.899,0,KEY_P
2926,2358.072,0,SPACE
2927,2358.152,1,KEY_P
2928,2358.232,1,SPACE
2929,2358.592,0,KEY_T
2930,2358.64,1,KEY_T
2931,2358.761,0,KEY_H
2932,2358.808,1,KEY_H
2933,2358.872,0,KEY_E
2934,2359,1,KEY_E
2935,2359.04,0,KEY_M
2936,2359.144,0,SPACE
2937,2359.2,1,KEY_M
2938,2359.288,1,SPACE
2939,2359.32,0,KEY_T
2940,2359.384,1,KEY_T
2941,2359.424,0,KEY_O
2942,2359.52,0,SPACE
2943,2359.616,1,KEY_O
2944,2359.672,1,SPACE
2945,2359.736,0,KEY_M
2946,2359.809,1,KEY_M
2947,2360.104,0,KEY_Y
2948,2360.232,0,SPACE
2949,2360.256,1,KEY_Y
2950,2360.4,1,SPACE
2951,2360.416,0,KEY_S
2952,2360.528,1,KEY_S
2953,2360.632,0,KEY_E
2954,2360.72,1,KEY_E
2955,2360.992,0,KEY_L
2956,2361.096,1,KEY_L
2957,2361.144,0,KEY_F
2958,2361.232,1,KEY_F
2959,2361.656,0,BACK
2960,2361.728,1,BACK
2961,2361.824,0,BACK
2962,2361.888,1,BACK
2963,2361.984,0,BACK
2964,2362.04,1,BACK
2965,2362.128,0,BACK
2966,2362.192,1,BACK
2967,2362.28,0,BACK
2968,2362.336,1,BACK
2969,2362.496,0,KEY_S
2970,2362.608,1,KEY_S
2971,2363.472,0,KEY_E
2972,2363.592,1,KEY_E
2973,2363.944,0,KEY_L
2974,2364.032,1,KEY_L
2975,2364.384,0,KEY_F
2976,2364.496,1,KEY_F
2977,2365.792,0,OEM_PERIOD
2978,2365.864,1,OEM_PERIOD
2979,2365.976,0,SPACE
2980,2366.128,1,SPACE
2981,2366.344,0,RSHIFT
2982,2366.52,0,KEY_W
2983,2366.688,1,RSHIFT
2984,2366.69,1,KEY_W
2985,2366.848,0,KEY_H
2986,2366.912,1,KEY_H
2987,2366.914,0,KEY_A
2988,2367.016,1,KEY_A
2989,2367.224,0,KEY_T
2990,2367.28,1,KEY_T
2991,2368.368,0,OEM_7
2992,2368.48,1,OEM_7
2993,2368.504,0,KEY_S
2994,2368.64,0,SPACE
2995,2368.688,1,KEY_S
2996,2368.784,1,SPACE
2997,2369.664,0,BACK
2998,2369.736,1,BACK
2999,2369.865,0,BACK
3000,2369.912,1,BACK
3001,2370.016,0,BACK
3002,2370.08,1,BACK
3003,2370.168,0,BACK
3004,2370.24,1,BACK
3005,2370.328,0,BACK
3006,2370.392,1,BACK
3007,2370.488,0,BACK
3008,2370.552,1,BACK
3009,2370.656,0,BACK
3010,2370.72,1,BACK
3011,2370.816,0,BACK
3012,2370.88,1,BACK
3013,2424.424,0,RSHIFT
3014,2424.76,0,KEY_I
3015,2424.856,1,KEY_I
3016,2424.904,1,RSHIFT
3017,2424.936,0,KEY_F
3018,2425.032,1,KEY_F
3019,2425.08,0,SPACE
3020,2425.208,1,SPACE
3021,2425.84,0,KEY_O
3022,2425.952,0,KEY_U
3023,2426.168,1,KEY_U
3024,2426.192,1,KEY_O
3025,2426.416,0,BACK
3026,2426.496,1,BACK
3027,2426.568,0,BACK
3028,2426.656,1,BACK
3029,2427.096,0,KEY_Y
3030,2427.152,1,KEY_Y
3031,2427.312,0,KEY_P
3032,2427.313,0,KEY_O
3033,2427.408,0,KEY_U
3034,2427.464,1,KEY_P
3035,2427.544,1,KEY_O
3036,2427.664,1,KEY_U
3037,2427.928,0,BACK
3038,2428,1,BACK
3039,2428.096,0,BACK
3040,2428.176,1,BACK
3041,2428.24,0,BACK
3042,2428.328,1,BACK
3043,2428.984,0,KEY_O
3044,2429.088,0,KEY_U
3045,2429.184,1,KEY_O
3046,2429.232,0,SPACE
3047,2429.328,1,KEY_U
3048,2429.456,1,SPACE
3049,2429.457,0,KEY_H
3050,2429.56,1,KEY_H
3051,2429.561,0,KEY_A
3052,2429.696,1,KEY_A
3053,2429.816,0,KEY_V
3054,2429.928,0,KEY_E
3055,2429.96,1,KEY_V
3056,2430.04,0,SPACE
3057,2430.088,1,KEY_E
3058,2430.216,1,SPACE
3059,2430.472,0,KEY_E
3060,2430.584,1,KEY_E
3061,2430.656,0,KEY_N
3062,2430.72,1,KEY_N
3063,2430.904,0,KEY_O
3064,2431.208,1,KEY_O
3065,2431.736,0,BACK
3066,2431.832,1,BACK
3067,2432.784,0,KEY_O
3068,2432.896,1,KEY_O
3069,2433.024,0,KEY_G
3070,2433.112,0,KEY_H
3071,2433.128,1,KEY_G
3072,2433.232,0,SPACE
3073,2433.296,1,KEY_H
3074,2433.4,1,SPACE
3075,2434.024,0,BACK
3076,2434.088,1,BACK
3077,2434.184,0,BACK
3078,2434.256,1,BACK
3079,2434.344,0,BACK
3080,2434.424,1,BACK
3081,2435.44,0,KEY_U
3082,2435.52,1,KEY_U
3083,2435.664,0,KEY_G
3084,2435.752,1,KEY_G
3085,2435.8,0,KEY_H
3086,2435.936,0,SPACE
3087,2435.992,1,KEY_H
3088,2436.08,1,SPACE
3089,2436.24,0,KEY_M
3090,2436.32,1,KEY_M
3091,2436.504,0,KEY_O
3092,2436.592,1,KEY_O
3093,2436.704,0,KEY_N
3094,2436.768,1,KEY_N
3095,2437.256,0,KEY_E
3096,2437.384,1,KEY_E
3097,2437.744,0,OEM_COMMA
3098,2437.896,0,SPACE
3099,2437.992,1,OEM_COMMA
3100,2438.072,1,SPACE
3101,2438.416,0,BACK
3102,2438.48,1,BACK
3103,2438.56,0,BACK
3104,2438.632,1,BACK
3105,2439.152,0,KEY_Y
3106,2439.264,0,SPACE
3107,2439.32,1,KEY_Y
3108,2439.384,1,SPACE
3109,2439.728,0,BACK
3110,2439.8,1,BACK
3111,2440.032,0,OEM_COMMA
3112,2440.16,0,SPACE
3113,2440.184,1,OEM_COMMA
3114,2440.328,1,SPACE
3115,2440.376,0,KEY_D
3116,2440.432,0,KEY_E
3117,2440.544,1,KEY_D
3118,2440.624,1,KEY_E
3119,2441.328,0,KEY_F
3120,2441.448,0,KEY_I
3121,2441.472,1,KEY_F
3122,2441.552,1,KEY_I
3123,2441.656,0,KEY_N
3124,2441.752,1,KEY_N
3125,2441.848,0,KEY_A
3126,2442.008,1,KEY_A
3127,2442.248,0,KEY_T
3128,2442.336,0,KEY_E
3129,2442.344,1,KEY_T
3130,2442.464,1,KEY_E
3131,2442.496,0,KEY_L
3132,2442.648,1,KEY_L
3133,2442.76,0,KEY_Y
3134,2442.88,0,SPACE
3135,2442.928,1,KEY_Y
3136,2443.024,1,SPACE
3137,2443.192,0,KEY_T
3138,2443.272,1,KEY_T
3139,2443.273,0,KEY_H
3140,2443.328,1,KEY_H
3141,2443.464,0,KEY_E
3142,2443.592,1,KEY_E
3143,2448.24,0,SPACE
3144,2448.384,1,SPACE
3145,2448.512,0,KEY_S
3146,2448.616,1,KEY_S
3147,2448.752,0,KEY_T
3148,2448.848,0,KEY_A
3149,2448.872,1,KEY_T
3150,2448.968,1,KEY_A
3151,2448.969,0,KEY_T
3152,2449.064,0,KEY_E
3153,2449.12,1,KEY_T
3154,2449.2,0,SPACE
3155,2449.24,1,KEY_E
3156,2449.368,1,SPACE
3157,2449.696,0,KEY_U
3158,2449.752,1,KEY_U
3159,2449.856,0,KEY_N
3160,2449.984,0,KEY_I
3161,2450.144,1,KEY_N
3162,2450.145,0,KEY_V
3163,2450.176,1,KEY_I
3164,2450.24,1,KEY_V
3165,2450.312,0,KEY_E
3166,2450.416,0,KEY_R
3167,2450.464,1,KEY_E
3168,2450.496,1,KEY_R
3169,2450.568,0,KEY_S
3170,2450.656,0,KEY_I
3171,2450.696,1,KEY_S
3172,2450.76,1,KEY_I
3173,2450.808,0,KEY_T
3174,2450.92,1,KEY_T
3175,2450.92,0,KEY_Y
3176,2451.024,1,KEY_Y
3177,2451.712,0,OEM_PERIOD
3178,2451.784,1,OEM_PERIOD
3179,2451.808,0,SPACE
3180,2451.92,1,SPACE
3181,2452.104,0,RSHIFT
3182,2452.384,0,KEY_I
3183,2452.48,1,KEY_I
3184,2452.536,1,RSHIFT
3185,2452.648,0,KEY_F
3186,2452.728,1,KEY_F
3187,2452.76,0,SPACE
3188,2452.888,1,SPACE
3189,2453.032,0,KEY_Y
3190,2453.096,1,KEY_Y
3191,2453.24,0,KEY_O
3192,2453.336,0,KEY_U
3193,2453.456,0,SPACE
3194,2453.52,1,KEY_O
3195,2453.544,1,KEY_U
3196,2453.6,1,SPACE
3197,2453.744,0,KEY_D
3198,2453.856,0,KEY_O
3199,2453.904,1,KEY_D
3200,2454,0,SPACE
3201,2454.088,1,KEY_O
3202,2454.2,1,SPACE
3203,2454.312,0,KEY_N
3204,2454.424,0,KEY_O
3205,2454.528,1,KEY_N
3206,2454.568,0,KEY_T
3207,2454.592,1,KEY_O
3208,2454.664,1,KEY_T
3209,2454.704,0,SPACE
3210,2454.84,1,SPACE
3211,2455.232,0,KEY_A
3212,2455.352,1,KEY_A
3213,2455.512,0,KEY_V
3214,2455.64,0,KEY_E
3215,2455.712,1,KEY_V
3216,2455.816,1,KEY_E
3217,2455.888,0,BACK
3218,2455.96,1,BACK
3219,2456.04,0,BACK
3220,2456.128,1,BACK
3221,2456.216,0,BACK
3222,2456.312,1,BACK
3223,2456.688,0,KEY_H
3224,2456.752,1,KEY_H
3225,2457.256,0,KEY_A
3226,2457.488,1,KEY_A
3227,2457.672,0,KEY_V
3228,2457.784,0,KEY_E
3229,2457.856,1,KEY_V
3230,2457.928,0,SPACE
3231,2457.968,1,KEY_E
3232,2458.12,1,SPACE
3233,2458.84,0,KEY_M
3234,2458.984,0,KEY_O
3235,2458.992,1,KEY_M
3236,2459.096,1,KEY_O
3237,2459.216,0,KEY_N
3238,2459.304,1,KEY_N
3239,2459.536,0,KEY_E
3240,2459.68,1,KEY_E
3241,2459.681,0,KEY_Y
3242,2459.736,1,KEY_Y
3243,2459.976,0,OEM_COMMA
3244,2460.128,0,SPACE
3245,2460.2,1,OEM_COMMA
3246,2460.272,1,SPACE
3247,2461.136,0,KEY_G
3248,2461.232,1,KEY_G
3249,2461.256,0,KEY_O
3250,2461.368,0,SPACE
3251,2461.48,1,KEY_O
3252,2461.552,0,KEY_T
3253,2461.576,1,SPACE
3254,2461.664,1,KEY_T
3255,2461.696,0,KEY_O
3256,2461.856,0,SPACE
3257,2461.936,1,KEY_O
3258,2462.072,1,SPACE
3259,2462.2,0,KEY_T
3260,2462.352,1,KEY_T
3261,2462.352,0,KEY_H
3262,2462.408,1,KEY_H
3263,2462.48,0,KEY_E
3264,2462.6,0,SPACE
3265,2462.632,1,KEY_E
3266,2462.792,1,SPACE
3267,2462.928,0,KEY_C
3268,2463.056,1,KEY_C
3269,2463.24,0,KEY_H
3270,2463.328,1,KEY_H
3271,2463.48,0,KEY_E
3272,2463.568,1,KEY_E
3273,2463.672,0,KEY_A
3274,2463.8,1,KEY_A
3275,2463.864,0,KEY_P
3276,2463.936,1,KEY_P
3277,2463.992,0,KEY_E
3278,2464.12,0,KEY_R
3279,2464.208,1,KEY_E
3280,2464.256,1,KEY_R
3281,2464.256,0,SPACE
3282,2464.4,1,SPACE
3283,2464.52,0,KEY_O
3284,2464.624,1,KEY_O
3285,2464.728,0,KEY_N
3286,2464.84,1,KEY_N
3287,2464.872,0,KEY_E
3288,2465.024,1,KEY_E
3289,2467.24,0,OEM_COMMA
3290,2467.344,1,OEM_COMMA
3291,2467.36,0,SPACE
3292,2467.432,1,SPACE
3293,2468.464,0,KEY_O
3294,2468.544,1,KEY_O
3295,2468.592,0,KEY_R
3296,2468.68,1,KEY_R
3297,2468.743,0,SPACE
3298,2468.872,1,SPACE
3299,2468.896,0,KEY_T
3300,2468.976,1,KEY_T
3301,2469.032,0,KEY_H
3302,2469.095,1,KEY_H
3303,2469.096,0,KEY_E
3304,2469.224,1,KEY_E
3305,2469.224,0,SPACE
3306,2469.392,1,SPACE
3307,2470.168,0,KEY_O
3308,2470.272,1,KEY_O
3309,2470.352,0,KEY_N
3310,2470.416,1,KEY_N
3311,2470.487,0,KEY_E
3312,2470.632,1,KEY_E
3313,2470.633,0,SPACE
3314,2470.808,1,SPACE
3315,2471.224,0,KEY_T
3316,2471.304,1,KEY_T
3317,2471.304,0,KEY_H
3318,2471.376,1,KEY_H
3319,2471.424,0,KEY_A
3320,2471.488,0,KEY_T
3321,2471.584,1,KEY_A
3322,2471.639,1,KEY_T
3323,2472.544,0,OEM_7
3324,2472.688,1,OEM_7
3325,2472.711,0,KEY_S
3326,2472.88,0,SPACE
3327,2472.936,1,KEY_S
3328,2473.024,1,SPACE
3329,2473.752,0,KEY_E
3330,2473.839,1,KEY_E
3331,2473.92,0,KEY_A
3332,2474.032,1,KEY_A
3333,2474.119,0,KEY_S
3334,2474.232,1,KEY_S
3335,2474.255,0,KEY_I
3336,2474.328,1,KEY_I
3337,2474.399,0,KEY_E
3338,2474.511,0,KEY_R
3339,2474.599,1,KEY_E
3340,2474.64,1,KEY_R
3341,2474.64,0,SPACE
3342,2474.775,1,SPACE
3343,2474.783,0,KEY_T
3344,2474.904,0,KEY_O
3345,2474.92,1,KEY_T
3346,2475.04,0,SPACE
3347,2475.152,1,KEY_O
3348,2475.232,1,SPACE
3349,2475.672,0,KEY_G
3350,2475.783,1,KEY_G
3351,2475.84,0,KEY_R
3352,2475.928,1,KEY_R
3353,2476.039,0,KEY_A
3354,2476.159,1,KEY_A
3355,2476.271,0,KEY_D
3356,2476.367,1,KEY_D
3357,2476.416,0,KEY_U
3358,2476.471,1,KEY_U
3359,2476.503,0,KEY_A
3360,2476.616,1,KEY_A
3361,2476.719,0,KEY_R
3362,2476.856,1,KEY_R
3363,2476.857,0,KEY_E
3364,2476.927,1,KEY_E
3365,2477.128,0,BACK
3366,2477.207,1,BACK
3367,2477.296,0,BACK
3368,2477.392,1,BACK
3369,2477.463,0,BACK
3370,2477.559,1,BACK
3371,2477.56,0,KEY_T
3372,2477.647,0,KEY_E
3373,2477.719,1,KEY_T
3374,2477.823,1,KEY_E
3375,2478.344,0,BACK
3376,2478.415,1,BACK
3377,2478.503,0,BACK
3378,2478.599,1,BACK
3379,2478.6,0,KEY_A
3380,2478.751,1,KEY_A
3381,2478.896,0,KEY_T
3382,2479.008,0,KEY_E
3383,2479.063,1,KEY_T
3384,2479.151,1,KEY_E
3385,2479.76,0,OEM_PERIOD
3386,2479.815,1,OEM_PERIOD
3387,2479.831,0,SPACE
3388,2479.935,1,SPACE
3389,2481.792,0,RSHIFT
3390,2482.136,0,KEY_Y
3391,2482.247,1,KEY_Y
3392,2482.303,1,RSHIFT
3393,2482.487,0,KEY_O
3394,2482.623,0,KEY_U
3395,2482.711,0,SPACE
3396,2482.799,1,KEY_O
3397,2482.831,1,KEY_U
3398,2482.887,1,SPACE
3399,2483.263,0,KEY_C
3400,2483.367,1,KEY_C
3401,2483.631,0,KEY_N
3402,2483.687,0,KEY_A
3403,2483.848,1,KEY_N
3404,2483.919,1,KEY_A
3405,2484.383,0,BACK
3406,2484.487,1,BACK
3407,2484.607,0,BACK
3408,2484.695,1,BACK
3409,2485.087,0,KEY_A
3410,2485.279,1,KEY_A
3411,2485.407,0,KEY_N
3412,2485.535,0,SPACE
3413,2485.591,1,KEY_N
3414,2485.695,1,SPACE
3415,2485.751,0,KEY_A
3416,2485.855,1,KEY_A
3417,2485.959,0,KEY_S
3418,2486.071,1,KEY_S
3419,2486.073,0,KEY_K
3420,2486.183,0,SPACE
3421,2486.287,1,KEY_K
3422,2486.383,1,SPACE
3423,2487.463,0,RSHIFT
3424,2487.711,0,KEY_D
3425,2487.839,1,RSHIFT
3426,2487.84,1,KEY_D
3427,2487.951,0,KEY_E
3428,2488.047,1,KEY_E
3429,2488.375,0,KEY_N
3430,2488.399,1,KEY_N
3431,2488.503,0,KEY_N
3432,2488.591,1,KEY_N
3433,2488.704,0,KEY_I
3434,2488.815,1,KEY_I
3435,2488.839,0,KEY_S
3436,2488.967,1,KEY_S
3437,2488.969,0,SPACE
3438,2489.127,1,SPACE
3439,2490.367,0,KEY_F
3440,2490.455,0,KEY_O
3441,2490.471,1,KEY_F
3442,2490.567,1,KEY_O
3443,2490.568,0,KEY_R
3444,2490.671,1,KEY_R
3445,2490.711,0,SPACE
3446,2490.863,1,SPACE
3447,2490.927,0,KEY_M
3448,2491.039,0,KEY_O
3449,2491.127,1,KEY_M
3450,2491.231,1,KEY_O
3451,2491.279,0,KEY_R
3452,2491.359,0,KEY_E
3453,2491.415,1,KEY_R
3454,2491.471,0,SPACE
3455,2491.527,1,KEY_E
3456,2491.623,1,SPACE
3457,2493.431,0,KEY_D
3458,2493.503,0,KEY_E
3459,2493.559,1,KEY_D
3460,2493.639,1,KEY_E
3461,2493.903,0,KEY_A
3462,2493.999,1,KEY_A
3463,2494.031,0,KEY_I
3464,2494.127,1,KEY_I
3465,2494.487,0,KEY_L
3466,2494.591,1,KEY_L
3467,2494.847,0,BACK
3468,2494.903,1,BACK
3469,2495.007,0,BACK
3470,2495.071,1,BACK
3471,2495.159,0,BACK
3472,2495.239,1,BACK
3473,2495.319,0,BACK
3474,2495.32,0,KEY_T
3475,2495.375,1,BACK
3476,2495.447,1,KEY_T
3477,2495.991,0,BACK
3478,2496.087,1,BACK
3479,2496.151,0,KEY_E
3480,2496.279,1,KEY_E
3481,2496.767,0,KEY_T
3482,2496.855,1,KEY_T
3483,2496.951,0,KEY_A
3484,2497.111,1,KEY_A
3485,2497.112,0,KEY_I
3486,2497.167,1,KEY_I
3487,2497.295,0,KEY_L
3488,2497.399,0,KEY_S
3489,2497.423,1,KEY_L
3490,2497.599,1,KEY_S
3491,2526.119,0,RSHIFT
3492,2526.263,0,KEY_S
3493,2526.351,1,RSHIFT
3494,2526.431,1,KEY_S
3495,2526.503,0,KEY_U
3496,2526.559,1,KEY_U
3497,2526.663,0,KEY_B
3498,2526.887,1,KEY_B
3499,2527.007,0,SPACE
3500,2527.175,1,SPACE
3501,2527.439,0,BACK
3502,2527.527,1,BACK
3503,2527.791,0,KEY_M
3504,2527.879,1,KEY_M
3505,2527.88,0,KEY_N
3506,2527.881,0,KEY_I
3507,2527.927,1,KEY_N
3508,2528.063,1,KEY_I
3509,2528.151,0,KEY_T
3510,2528.287,1,KEY_T
3511,2528.527,0,BACK
3512,2528.615,1,BACK
3513,2528.719,0,BACK
3514,2528.783,1,BACK
3515,2528.879,0,BACK
3516,2528.943,1,BACK
3517,2529.591,0,KEY_I
3518,2529.663,1,KEY_I
3519,2529.735,0,KEY_T
3520,2529.823,1,KEY_T
3521,2529.824,0,SPACE
3522,2529.943,1,SPACE
3523,2530.903,0,KEY_T
3524,2530.959,0,KEY_R
3525,2531.023,1,KEY_T
3526,2531.071,1,KEY_R
3527,2531.191,0,KEY_A
3528,2531.375,1,KEY_A
3529,2532.071,0,KEY_V
3530,2532.143,1,KEY_V
3531,2532.207,0,KEY_E
3532,2532.351,0,KEY_L
3533,2532.375,1,KEY_E
3534,2532.471,0,SPACE
3535,2532.551,1,KEY_L
3536,2532.655,1,SPACE
3537,2533.871,0,BACK
3538,2533.967,1,BACK
3539,2534.103,0,KEY_R
3540,2534.175,0,KEY_E
3541,2534.231,1,KEY_R
3542,2534.303,1,KEY_E
3543,2534.871,0,KEY_Q
3544,2535.031,1,KEY_Q
3545,2535.032,0,KEY_U
3546,2535.087,1,KEY_U
3547,2535.199,0,KEY_E
3548,2535.279,1,KEY_E
3549,2535.383,0,KEY_S
3550,2535.463,1,KEY_S
3551,2535.559,0,KEY_T
3552,2535.647,1,KEY_T
3553,2535.695,0,SPACE
3554,2535.791,1,SPACE
3555,2536.311,0,BACK
3556,2536.812,0,BACK
3557,2536.845,0,BACK
3558,2536.878,0,BACK
3559,2536.911,0,BACK
3560,2536.944,0,BACK
3561,2536.977,0,BACK
3562,2536.999,1,BACK
3563,2537.191,0,BACK
3564,2537.255,1,BACK
3565,2537.567,0,SPACE
3566,2537.671,1,SPACE
3567,2537.895,0,KEY_R
3568,2537.959,0,KEY_E
3569,2538.007,1,KEY_R
3570,2538.055,1,KEY_E
3571,2538.183,0,KEY_Q
3572,2538.335,0,KEY_U
3573,2538.359,1,KEY_Q
3574,2538.415,1,KEY_U
3575,2538.631,0,KEY_E
3576,2538.727,1,KEY_E
3577,2538.807,0,KEY_S
3578,2538.911,1,KEY_S
3579,2539.007,0,KEY_T
3580,2539.095,1,KEY_T
3581,2539.127,0,SPACE
3582,2539.223,1,SPACE
3583,2539.247,0,KEY_T
3584,2539.375,1,KEY_T
3585,2539.376,0,KEY_O
3586,2539.479,0,SPACE
3587,2539.575,1,KEY_O
3588,2539.647,1,SPACE
3589,2540.207,0,KEY_Y
3590,2540.247,1,KEY_Y
3591,2540.455,0,KEY_O
3592,2540.551,1,KEY_O
3593,2540.991,0,BACK
3594,2541.071,1,BACK
3595,2543.103,0,KEY_O
3596,2543.231,0,KEY_U
3597,2543.359,1,KEY_O
3598,2543.383,1,KEY_U
3599,2543.384,0,KEY_R
3600,2543.487,1,KEY_R
3601,2543.519,0,SPACE
3602,2543.655,1,SPACE
3603,2543.735,0,KEY_A
3604,2543.879,1,KEY_A
3605,2544.031,0,KEY_C
3606,2544.103,1,KEY_C
3607,2544.175,0,KEY_C
3608,2544.287,1,KEY_C
3609,2544.367,0,KEY_O
3610,2544.487,0,KEY_U
3611,2544.599,1,KEY_U
3612,2544.639,1,KEY_O
3613,2544.64,0,KEY_T
3614,2544.711,1,KEY_T
3615,2545.167,0,BACK
3616,2545.263,1,BACK
3617,2545.407,0,KEY_N
3618,2545.479,1,KEY_N
3619,2545.591,0,KEY_T
3620,2545.607,0,KEY_I
3621,2545.687,1,KEY_T
3622,2545.767,1,KEY_I
3623,2545.768,0,KEY_N
3624,2545.871,1,KEY_N
3625,2545.887,0,KEY_G
3626,2545.975,1,KEY_G
3627,2545.991,0,SPACE
3628,2546.167,1,SPACE
3629,2546.527,0,KEY_O
3630,2546.639,1,KEY_O
3631,2546.735,0,KEY_F
3632,2546.823,1,KEY_F
3633,2546.895,0,KEY_F
3634,2546.983,1,KEY_F
3635,2547.055,0,KEY_I
3636,2547.167,1,KEY_I
3637,2547.191,0,KEY_C
3638,2547.311,0,KEY_E
3639,2547.431,1,KEY_C
3640,2547.471,1,KEY_E
3641,2547.511,0,OEM_COMMA
3642,2547.631,1,OEM_COMMA
3643,2547.655,0,SPACE
3644,2547.799,1,SPACE
3645,2548.055,0,KEY_B
3646,2548.127,1,KEY_B
3647,2548.183,0,KEY_E
3648,2548.279,1,KEY_E
3649,2548.327,0,SPACE
3650,2548.471,1,SPACE
3651,2549.039,0,KEY_E
3652,2549.111,1,KEY_E
3653,2549.199,0,KEY_A
3654,2549.311,1,KEY_A
3655,2549.567,0,KEY_R
3656,2549.663,1,KEY_R
3657,2549.919,0,KEY_L
3658,2549.991,1,KEY_L
3659,2550.895,0,BACK
3660,2550.935,1,BACK
3661,2551.623,0,KEY_L
3662,2551.743,1,KEY_L
3663,2551.903,0,KEY_Y
3664,2552.023,0,SPACE
3665,2552.095,1,KEY_Y
3666,2552.167,1,SPACE
3667,2552.599,0,KEY_A
3668,2552.711,1,KEY_A
3669,2552.879,0,KEY_T
3670,2552.959,1,KEY_T
3671,2552.991,0,SPACE
3672,2553.071,0,KEY_T
3673,2553.103,1,SPACE
3674,2553.143,1,KEY_T
3675,2553.223,0,KEY_H
3676,2553.247,0,KEY_E
3677,2553.271,1,KEY_H
3678,2553.375,1,KEY_E
